,Unnamed: 0,buy_slope_threshold,buy_velocity_threshold,close_slope_threshold,close_velocity_threshold,sell_slope_threshold,sell_velocity_threshold,profit_percentage
4306,8424,-0.0008106773676993372,0.0006034129786421719,-0.0008106773676993372,-0.0018127994480289355,0.0025634583883550645,0.0018115191919777253,5679.12461991531
4307,8624,-0.0008106773676993372,0.0006034129786421719,0.0008763905103278636,0.0018115191919777253,0.0025634583883550645,0.0018115191919777253,5679.12461991531
4308,8474,-0.0008106773676993372,0.0006034129786421719,-0.0008106773676993372,0.0006034129786421719,0.0025634583883550645,0.0018115191919777253,5679.12461991531
4309,8599,-0.0008106773676993372,0.0006034129786421719,0.0008763905103278636,0.0006034129786421719,0.0025634583883550645,0.0018115191919777253,5679.12461991531
4310,8499,-0.0008106773676993372,0.0006034129786421719,-0.0008106773676993372,0.0018115191919777253,0.0025634583883550645,0.0018115191919777253,5679.12461991531
4300,8325,-0.0008106773676993372,0.0006034129786421719,-0.002497745245726538,-0.0006046932346933817,0.0025634583883550645,0.0018115191919777253,5679.12461991531
4303,8549,-0.0008106773676993372,0.0006034129786421719,0.0008763905103278636,-0.0018127994480289355,0.0025634583883550645,0.0018115191919777253,5679.12461991531
4322,8722,-0.0008106773676993372,0.0006034129786421719,0.0025634583883550645,0.0006034129786421719,0.0025634583883550645,0.0018115191919777253,5679.12461991531
4312,8674,-0.0008106773676993372,0.0006034129786421719,0.0025634583883550645,-0.0018127994480289355,0.0025634583883550645,0.0018115191919777253,5679.12461991531
4315,8173,-0.0008106773676993372,0.0006034129786421719,-0.004184813123753739,-0.0018127994480289355,0.0025634583883550645,0.0018115191919777253,5679.12461991531
4316,8224,-0.0008106773676993372,0.0006034129786421719,-0.004184813123753739,0.0006034129786421719,0.0025634583883550645,0.0018115191919777253,5679.12461991531
4317,8250,-0.0008106773676993372,0.0006034129786421719,-0.004184813123753739,0.0018115191919777253,0.0025634583883550645,0.0018115191919777253,5679.12461991531
4318,8275,-0.0008106773676993372,0.0006034129786421719,-0.002497745245726538,-0.003020905661364489,0.0025634583883550645,0.0018115191919777253,5679.12461991531
4319,8749,-0.0008106773676993372,0.0006034129786421719,0.0025634583883550645,0.0018115191919777253,0.0025634583883550645,0.0018115191919777253,5679.12461991531
4320,8150,-0.0008106773676993372,0.0006034129786421719,-0.004184813123753739,-0.003020905661364489,0.0025634583883550645,0.0018115191919777253,5679.12461991531
4321,8374,-0.0008106773676993372,0.0006034129786421719,-0.002497745245726538,0.0018115191919777253,0.0025634583883550645,0.0018115191919777253,5679.12461991531
4323,8348,-0.0008106773676993372,0.0006034129786421719,-0.002497745245726538,0.0006034129786421719,0.0025634583883550645,0.0018115191919777253,5679.12461991531
4324,8698,-0.0008106773676993372,0.0006034129786421719,0.0025634583883550645,-0.0006046932346933817,0.0025634583883550645,0.0018115191919777253,5679.12461991531
4314,8299,-0.0008106773676993372,0.0006034129786421719,-0.002497745245726538,-0.0018127994480289355,0.0025634583883550645,0.0018115191919777253,5679.12461991531
4325,3119,-0.004184813123753739,0.0018115191919777253,0.0025634583883550645,0.0018115191919777253,0.0008763905103278636,0.0018115191919777253,5675.763023639587
4335,2619,-0.004184813123753739,0.0018115191919777253,-0.004184813123753739,0.0018115191919777253,0.0008763905103278636,0.0018115191919777253,5675.763023639587
4347,2970,-0.004184813123753739,0.0018115191919777253,0.0008763905103278636,0.0006034129786421719,0.0008763905103278636,0.0018115191919777253,5675.763023639587
4329,2668,-0.004184813123753739,0.0018115191919777253,-0.002497745245726538,-0.0018127994480289355,0.0008763905103278636,0.0018115191919777253,5675.763023639587
4327,2570,-0.004184813123753739,0.0018115191919777253,-0.004184813123753739,-0.0006046932346933817,0.0008763905103278636,0.0018115191919777253,5675.763023639587
4326,2519,-0.004184813123753739,0.0018115191919777253,-0.004184813123753739,-0.003020905661364489,0.0008763905103278636,0.0018115191919777253,5675.763023639587
4334,2593,-0.004184813123753739,0.0018115191919777253,-0.004184813123753739,0.0006034129786421719,0.0008763905103278636,0.0018115191919777253,5675.763023639587
4328,2544,-0.004184813123753739,0.0018115191919777253,-0.004184813123753739,-0.0018127994480289355,0.0008763905103278636,0.0018115191919777253,5675.763023639587
4330,3094,-0.004184813123753739,0.0018115191919777253,0.0025634583883550645,0.0006034129786421719,0.0008763905103278636,0.0018115191919777253,5675.763023639587
4331,2744,-0.004184813123753739,0.0018115191919777253,-0.002497745245726538,0.0018115191919777253,0.0008763905103278636,0.0018115191919777253,5675.763023639587
4333,2769,-0.004184813123753739,0.0018115191919777253,-0.0008106773676993372,-0.003020905661364489,0.0008763905103278636,0.0018115191919777253,5675.763023639587
4336,3068,-0.004184813123753739,0.0018115191919777253,0.0025634583883550645,-0.0006046932346933817,0.0008763905103278636,0.0018115191919777253,5675.763023639587
4332,2793,-0.004184813123753739,0.0018115191919777253,-0.0008106773676993372,-0.0018127994480289355,0.0008763905103278636,0.0018115191919777253,5675.763023639587
4338,2945,-0.004184813123753739,0.0018115191919777253,0.0008763905103278636,-0.0006046932346933817,0.0008763905103278636,0.0018115191919777253,5675.763023639587
4343,2694,-0.004184813123753739,0.0018115191919777253,-0.002497745245726538,-0.0006046932346933817,0.0008763905103278636,0.0018115191919777253,5675.763023639587
4348,2994,-0.004184813123753739,0.0018115191919777253,0.0008763905103278636,0.0018115191919777253,0.0008763905103278636,0.0018115191919777253,5675.763023639587
4341,2819,-0.004184813123753739,0.0018115191919777253,-0.0008106773676993372,-0.0006046932346933817,0.0008763905103278636,0.0018115191919777253,5675.763023639587
4340,2844,-0.004184813123753739,0.0018115191919777253,-0.0008106773676993372,0.0006034129786421719,0.0008763905103278636,0.0018115191919777253,5675.763023639587
4337,2719,-0.004184813123753739,0.0018115191919777253,-0.002497745245726538,0.0006034129786421719,0.0008763905103278636,0.0018115191919777253,5675.763023639587
4339,2894,-0.004184813123753739,0.0018115191919777253,0.0008763905103278636,-0.003020905661364489,0.0008763905103278636,0.0018115191919777253,5675.763023639587
4342,2869,-0.004184813123753739,0.0018115191919777253,-0.0008106773676993372,0.0018115191919777253,0.0008763905103278636,0.0018115191919777253,5675.763023639587
4349,3019,-0.004184813123753739,0.0018115191919777253,0.0025634583883550645,-0.003020905661364489,0.0008763905103278636,0.0018115191919777253,5675.763023639587
4344,3044,-0.004184813123753739,0.0018115191919777253,0.0025634583883550645,-0.0018127994480289355,0.0008763905103278636,0.0018115191919777253,5675.763023639587
4345,2919,-0.004184813123753739,0.0018115191919777253,0.0008763905103278636,-0.0018127994480289355,0.0008763905103278636,0.0018115191919777253,5675.763023639587
4346,2644,-0.004184813123753739,0.0018115191919777253,-0.002497745245726538,-0.003020905661364489,0.0008763905103278636,0.0018115191919777253,5675.763023639587
4352,13889,0.0025634583883550645,-0.0006046932346933817,-0.002497745245726538,-0.003020905661364489,-0.0008106773676993372,0.0018115191919777253,5664.949378718691
4354,14314,0.0025634583883550645,-0.0006046932346933817,0.0025634583883550645,-0.0006046932346933817,-0.0008106773676993372,0.0018115191919777253,5664.949378718691
4360,14164,0.0025634583883550645,-0.0006046932346933817,0.0008763905103278636,-0.0018127994480289355,-0.0008106773676993372,0.0018115191919777253,5664.949378718691
4350,13839,0.0025634583883550645,-0.0006046932346933817,-0.004184813123753739,0.0006034129786421719,-0.0008106773676993372,0.0018115191919777253,5664.949378718691
4351,13764,0.0025634583883550645,-0.0006046932346933817,-0.004184813123753739,-0.003020905661364489,-0.0008106773676993372,0.0018115191919777253,5664.949378718691
4359,13814,0.0025634583883550645,-0.0006046932346933817,-0.004184813123753739,-0.0006046932346933817,-0.0008106773676993372,0.0018115191919777253,5664.949378718691
4353,14264,0.0025634583883550645,-0.0006046932346933817,0.0025634583883550645,-0.003020905661364489,-0.0008106773676993372,0.0018115191919777253,5664.949378718691
4355,13989,0.0025634583883550645,-0.0006046932346933817,-0.002497745245726538,0.0018115191919777253,-0.0008106773676993372,0.0018115191919777253,5664.949378718691
4357,13864,0.0025634583883550645,-0.0006046932346933817,-0.004184813123753739,0.0018115191919777253,-0.0008106773676993372,0.0018115191919777253,5664.949378718691
4358,14364,0.0025634583883550645,-0.0006046932346933817,0.0025634583883550645,0.0018115191919777253,-0.0008106773676993372,0.0018115191919777253,5664.949378718691
4371,14039,0.0025634583883550645,-0.0006046932346933817,-0.0008106773676993372,-0.0018127994480289355,-0.0008106773676993372,0.0018115191919777253,5664.949378718691
4361,14089,0.0025634583883550645,-0.0006046932346933817,-0.0008106773676993372,0.0006034129786421719,-0.0008106773676993372,0.0018115191919777253,5664.949378718691
4356,13789,0.0025634583883550645,-0.0006046932346933817,-0.004184813123753739,-0.0018127994480289355,-0.0008106773676993372,0.0018115191919777253,5664.949378718691
4363,13939,0.0025634583883550645,-0.0006046932346933817,-0.002497745245726538,-0.0006046932346933817,-0.0008106773676993372,0.0018115191919777253,5664.949378718691
4367,13964,0.0025634583883550645,-0.0006046932346933817,-0.002497745245726538,0.0006034129786421719,-0.0008106773676993372,0.0018115191919777253,5664.949378718691
4362,14339,0.0025634583883550645,-0.0006046932346933817,0.0025634583883550645,0.0006034129786421719,-0.0008106773676993372,0.0018115191919777253,5664.949378718691
4368,14214,0.0025634583883550645,-0.0006046932346933817,0.0008763905103278636,0.0006034129786421719,-0.0008106773676993372,0.0018115191919777253,5664.949378718691
4364,14014,0.0025634583883550645,-0.0006046932346933817,-0.0008106773676993372,-0.003020905661364489,-0.0008106773676993372,0.0018115191919777253,5664.949378718691
4365,13913,0.0025634583883550645,-0.0006046932346933817,-0.002497745245726538,-0.0018127994480289355,-0.0008106773676993372,0.0018115191919777253,5664.949378718691
4366,14189,0.0025634583883550645,-0.0006046932346933817,0.0008763905103278636,-0.0006046932346933817,-0.0008106773676993372,0.0018115191919777253,5664.949378718691
4374,14115,0.0025634583883550645,-0.0006046932346933817,-0.0008106773676993372,0.0018115191919777253,-0.0008106773676993372,0.0018115191919777253,5664.949378718691
4369,14139,0.0025634583883550645,-0.0006046932346933817,0.0008763905103278636,-0.003020905661364489,-0.0008106773676993372,0.0018115191919777253,5664.949378718691
4370,14239,0.0025634583883550645,-0.0006046932346933817,0.0008763905103278636,0.0018115191919777253,-0.0008106773676993372,0.0018115191919777253,5664.949378718691
4372,14289,0.0025634583883550645,-0.0006046932346933817,0.0025634583883550645,-0.0018127994480289355,-0.0008106773676993372,0.0018115191919777253,5664.949378718691
4373,14064,0.0025634583883550645,-0.0006046932346933817,-0.0008106773676993372,-0.0006046932346933817,-0.0008106773676993372,0.0018115191919777253,5664.949378718691
4378,10473,0.0008763905103278636,-0.0018127994480289355,0.0008763905103278636,0.0006034129786421719,0.0025634583883550645,-0.0018127994480289355,5657.496295239073
4375,10421,0.0008763905103278636,-0.0018127994480289355,0.0008763905103278636,-0.0018127994480289355,0.0025634583883550645,-0.0018127994480289355,5657.496295239073
4376,10596,0.0008763905103278636,-0.0018127994480289355,0.0025634583883550645,0.0006034129786421719,0.0025634583883550645,-0.0018127994480289355,5657.496295239073
4377,10020,0.0008763905103278636,-0.0018127994480289355,-0.004184813123753739,-0.003020905661364489,0.0025634583883550645,-0.0018127994480289355,5657.496295239073
4386,10496,0.0008763905103278636,-0.0018127994480289355,0.0008763905103278636,0.0018115191919777253,0.0025634583883550645,-0.0018127994480289355,5657.496295239073
4385,10296,0.0008763905103278636,-0.0018127994480289355,-0.0008106773676993372,-0.0018127994480289355,0.0025634583883550645,-0.0018127994480289355,5657.496295239073
4380,10570,0.0008763905103278636,-0.0018127994480289355,0.0025634583883550645,-0.0006046932346933817,0.0025634583883550645,-0.0018127994480289355,5657.496295239073
4381,10396,0.0008763905103278636,-0.0018127994480289355,0.0008763905103278636,-0.003020905661364489,0.0025634583883550645,-0.0018127994480289355,5657.496295239073
4382,10520,0.0008763905103278636,-0.0018127994480289355,0.0025634583883550645,-0.003020905661364489,0.0025634583883550645,-0.0018127994480289355,5657.496295239073
4383,10371,0.0008763905103278636,-0.0018127994480289355,-0.0008106773676993372,0.0018115191919777253,0.0025634583883550645,-0.0018127994480289355,5657.496295239073
4387,10120,0.0008763905103278636,-0.0018127994480289355,-0.004184813123753739,0.0018115191919777253,0.0025634583883550645,-0.0018127994480289355,5657.496295239073
4379,10321,0.0008763905103278636,-0.0018127994480289355,-0.0008106773676993372,-0.0006046932346933817,0.0025634583883550645,-0.0018127994480289355,5657.496295239073
4398,10096,0.0008763905103278636,-0.0018127994480289355,-0.004184813123753739,0.0006034129786421719,0.0025634583883550645,-0.0018127994480289355,5657.496295239073
4384,10546,0.0008763905103278636,-0.0018127994480289355,0.0025634583883550645,-0.0018127994480289355,0.0025634583883550645,-0.0018127994480289355,5657.496295239073
4393,10621,0.0008763905103278636,-0.0018127994480289355,0.0025634583883550645,0.0018115191919777253,0.0025634583883550645,-0.0018127994480289355,5657.496295239073
4394,10071,0.0008763905103278636,-0.0018127994480289355,-0.004184813123753739,-0.0006046932346933817,0.0025634583883550645,-0.0018127994480289355,5657.496295239073
4390,10246,0.0008763905103278636,-0.0018127994480289355,-0.002497745245726538,0.0018115191919777253,0.0025634583883550645,-0.0018127994480289355,5657.496295239073
4391,10272,0.0008763905103278636,-0.0018127994480289355,-0.0008106773676993372,-0.003020905661364489,0.0025634583883550645,-0.0018127994480289355,5657.496295239073
4389,10221,0.0008763905103278636,-0.0018127994480289355,-0.002497745245726538,0.0006034129786421719,0.0025634583883550645,-0.0018127994480289355,5657.496295239073
4392,10146,0.0008763905103278636,-0.0018127994480289355,-0.002497745245726538,-0.003020905661364489,0.0025634583883550645,-0.0018127994480289355,5657.496295239073
4399,10445,0.0008763905103278636,-0.0018127994480289355,0.0008763905103278636,-0.0006046932346933817,0.0025634583883550645,-0.0018127994480289355,5657.496295239073
4395,10196,0.0008763905103278636,-0.0018127994480289355,-0.002497745245726538,-0.0006046932346933817,0.0025634583883550645,-0.0018127994480289355,5657.496295239073
4396,10047,0.0008763905103278636,-0.0018127994480289355,-0.004184813123753739,-0.0018127994480289355,0.0025634583883550645,-0.0018127994480289355,5657.496295239073
4397,10171,0.0008763905103278636,-0.0018127994480289355,-0.002497745245726538,-0.0018127994480289355,0.0025634583883550645,-0.0018127994480289355,5657.496295239073
4388,10346,0.0008763905103278636,-0.0018127994480289355,-0.0008106773676993372,0.0006034129786421719,0.0025634583883550645,-0.0018127994480289355,5657.496295239073
4411,8492,-0.0008106773676993372,0.0006034129786421719,-0.0008106773676993372,0.0018115191919777253,0.0008763905103278636,-0.0006046932346933817,5655.874097345422
4401,8643,-0.0008106773676993372,0.0006034129786421719,0.0025634583883550645,-0.003020905661364489,0.0008763905103278636,-0.0006046932346933817,5655.874097345422
4402,8367,-0.0008106773676993372,0.0006034129786421719,-0.002497745245726538,0.0018115191919777253,0.0008763905103278636,-0.0006046932346933817,5655.874097345422
4403,8343,-0.0008106773676993372,0.0006034129786421719,-0.002497745245726538,0.0006034129786421719,0.0008763905103278636,-0.0006046932346933817,5655.874097345422
4404,8519,-0.0008106773676993372,0.0006034129786421719,0.0008763905103278636,-0.003020905661364489,0.0008763905103278636,-0.0006046932346933817,5655.874097345422
4412,8616,-0.0008106773676993372,0.0006034129786421719,0.0008763905103278636,0.0018115191919777253,0.0008763905103278636,-0.0006046932346933817,5655.874097345422
4406,8692,-0.0008106773676993372,0.0006034129786421719,0.0025634583883550645,-0.0006046932346933817,0.0008763905103278636,-0.0006046932346933817,5655.874097345422
4408,8568,-0.0008106773676993372,0.0006034129786421719,0.0008763905103278636,-0.0006046932346933817,0.0008763905103278636,-0.0006046932346933817,5655.874097345422
4409,8668,-0.0008106773676993372,0.0006034129786421719,0.0025634583883550645,-0.0018127994480289355,0.0008763905103278636,-0.0006046932346933817,5655.874097345422
4410,8317,-0.0008106773676993372,0.0006034129786421719,-0.002497745245726538,-0.0006046932346933817,0.0008763905103278636,-0.0006046932346933817,5655.874097345422
4407,8265,-0.0008106773676993372,0.0006034129786421719,-0.002497745245726538,-0.003020905661364489,0.0008763905103278636,-0.0006046932346933817,5655.874097345422
4405,8291,-0.0008106773676993372,0.0006034129786421719,-0.002497745245726538,-0.0018127994480289355,0.0008763905103278636,-0.0006046932346933817,5655.874097345422
4419,8416,-0.0008106773676993372,0.0006034129786421719,-0.0008106773676993372,-0.0018127994480289355,0.0008763905103278636,-0.0006046932346933817,5655.874097345422
4400,8244,-0.0008106773676993372,0.0006034129786421719,-0.004184813123753739,0.0018115191919777253,0.0008763905103278636,-0.0006046932346933817,5655.874097345422
4413,8542,-0.0008106773676993372,0.0006034129786421719,0.0008763905103278636,-0.0018127994480289355,0.0008763905103278636,-0.0006046932346933817,5655.874097345422
4415,8743,-0.0008106773676993372,0.0006034129786421719,0.0025634583883550645,0.0018115191919777253,0.0008763905103278636,-0.0006046932346933817,5655.874097345422
4416,8141,-0.0008106773676993372,0.0006034129786421719,-0.004184813123753739,-0.003020905661364489,0.0008763905103278636,-0.0006046932346933817,5655.874097345422
4417,8467,-0.0008106773676993372,0.0006034129786421719,-0.0008106773676993372,0.0006034129786421719,0.0008763905103278636,-0.0006046932346933817,5655.874097345422
4418,8167,-0.0008106773676993372,0.0006034129786421719,-0.004184813123753739,-0.0018127994480289355,0.0008763905103278636,-0.0006046932346933817,5655.874097345422
4414,8218,-0.0008106773676993372,0.0006034129786421719,-0.004184813123753739,0.0006034129786421719,0.0008763905103278636,-0.0006046932346933817,5655.874097345422
4420,8193,-0.0008106773676993372,0.0006034129786421719,-0.004184813123753739,-0.0006046932346933817,0.0008763905103278636,-0.0006046932346933817,5655.874097345422
4422,8717,-0.0008106773676993372,0.0006034129786421719,0.0025634583883550645,0.0006034129786421719,0.0008763905103278636,-0.0006046932346933817,5655.874097345422
4423,8392,-0.0008106773676993372,0.0006034129786421719,-0.0008106773676993372,-0.003020905661364489,0.0008763905103278636,-0.0006046932346933817,5655.874097345422
4424,8443,-0.0008106773676993372,0.0006034129786421719,-0.0008106773676993372,-0.0006046932346933817,0.0008763905103278636,-0.0006046932346933817,5655.874097345422
4421,8592,-0.0008106773676993372,0.0006034129786421719,0.0008763905103278636,0.0006034129786421719,0.0008763905103278636,-0.0006046932346933817,5655.874097345422
4429,14193,0.0025634583883550645,-0.0006046932346933817,0.0008763905103278636,-0.0006046932346933817,0.0008763905103278636,0.0006034129786421719,5652.479207860252
4436,14118,0.0025634583883550645,-0.0006046932346933817,-0.0008106773676993372,0.0018115191919777253,0.0008763905103278636,0.0006034129786421719,5652.479207860252
4426,13793,0.0025634583883550645,-0.0006046932346933817,-0.004184813123753739,-0.0018127994480289355,0.0008763905103278636,0.0006034129786421719,5652.479207860252
4427,14168,0.0025634583883550645,-0.0006046932346933817,0.0008763905103278636,-0.0018127994480289355,0.0008763905103278636,0.0006034129786421719,5652.479207860252
4428,14018,0.0025634583883550645,-0.0006046932346933817,-0.0008106773676993372,-0.003020905661364489,0.0008763905103278636,0.0006034129786421719,5652.479207860252
4433,13917,0.0025634583883550645,-0.0006046932346933817,-0.002497745245726538,-0.0018127994480289355,0.0008763905103278636,0.0006034129786421719,5652.479207860252
4431,13893,0.0025634583883550645,-0.0006046932346933817,-0.002497745245726538,-0.003020905661364489,0.0008763905103278636,0.0006034129786421719,5652.479207860252
4432,14143,0.0025634583883550645,-0.0006046932346933817,0.0008763905103278636,-0.003020905661364489,0.0008763905103278636,0.0006034129786421719,5652.479207860252
4434,14218,0.0025634583883550645,-0.0006046932346933817,0.0008763905103278636,0.0006034129786421719,0.0008763905103278636,0.0006034129786421719,5652.479207860252
4435,13944,0.0025634583883550645,-0.0006046932346933817,-0.002497745245726538,-0.0006046932346933817,0.0008763905103278636,0.0006034129786421719,5652.479207860252
4425,14367,0.0025634583883550645,-0.0006046932346933817,0.0025634583883550645,0.0018115191919777253,0.0008763905103278636,0.0006034129786421719,5652.479207860252
4430,13768,0.0025634583883550645,-0.0006046932346933817,-0.004184813123753739,-0.003020905661364489,0.0008763905103278636,0.0006034129786421719,5652.479207860252
4437,14068,0.0025634583883550645,-0.0006046932346933817,-0.0008106773676993372,-0.0006046932346933817,0.0008763905103278636,0.0006034129786421719,5652.479207860252
4444,13818,0.0025634583883550645,-0.0006046932346933817,-0.004184813123753739,-0.0006046932346933817,0.0008763905103278636,0.0006034129786421719,5652.479207860252
4447,14093,0.0025634583883550645,-0.0006046932346933817,-0.0008106773676993372,0.0006034129786421719,0.0008763905103278636,0.0006034129786421719,5652.479207860252
4439,13968,0.0025634583883550645,-0.0006046932346933817,-0.002497745245726538,0.0006034129786421719,0.0008763905103278636,0.0006034129786421719,5652.479207860252
4440,14268,0.0025634583883550645,-0.0006046932346933817,0.0025634583883550645,-0.003020905661364489,0.0008763905103278636,0.0006034129786421719,5652.479207860252
4441,13993,0.0025634583883550645,-0.0006046932346933817,-0.002497745245726538,0.0018115191919777253,0.0008763905103278636,0.0006034129786421719,5652.479207860252
4442,14343,0.0025634583883550645,-0.0006046932346933817,0.0025634583883550645,0.0006034129786421719,0.0008763905103278636,0.0006034129786421719,5652.479207860252
4443,13843,0.0025634583883550645,-0.0006046932346933817,-0.004184813123753739,0.0006034129786421719,0.0008763905103278636,0.0006034129786421719,5652.479207860252
4445,14042,0.0025634583883550645,-0.0006046932346933817,-0.0008106773676993372,-0.0018127994480289355,0.0008763905103278636,0.0006034129786421719,5652.479207860252
4446,14243,0.0025634583883550645,-0.0006046932346933817,0.0008763905103278636,0.0018115191919777253,0.0008763905103278636,0.0006034129786421719,5652.479207860252
4448,13868,0.0025634583883550645,-0.0006046932346933817,-0.004184813123753739,0.0018115191919777253,0.0008763905103278636,0.0006034129786421719,5652.479207860252
4449,14293,0.0025634583883550645,-0.0006046932346933817,0.0025634583883550645,-0.0018127994480289355,0.0008763905103278636,0.0006034129786421719,5652.479207860252
4438,14318,0.0025634583883550645,-0.0006046932346933817,0.0025634583883550645,-0.0006046932346933817,0.0008763905103278636,0.0006034129786421719,5652.479207860252
4454,9440,0.0008763905103278636,-0.003020905661364489,-0.004184813123753739,-0.0006046932346933817,0.0008763905103278636,-0.0018127994480289355,5650.581724241656
4461,9816,0.0008763905103278636,-0.003020905661364489,0.0008763905103278636,-0.0006046932346933817,0.0008763905103278636,-0.0018127994480289355,5650.581724241656
4451,9516,0.0008763905103278636,-0.003020905661364489,-0.002497745245726538,-0.003020905661364489,0.0008763905103278636,-0.0018127994480289355,5650.581724241656
4452,9691,0.0008763905103278636,-0.003020905661364489,-0.0008106773676993372,-0.0006046932346933817,0.0008763905103278636,-0.0018127994480289355,5650.581724241656
4453,9616,0.0008763905103278636,-0.003020905661364489,-0.002497745245726538,0.0018115191919777253,0.0008763905103278636,-0.0018127994480289355,5650.581724241656
4462,9641,0.0008763905103278636,-0.003020905661364489,-0.0008106773676993372,-0.003020905661364489,0.0008763905103278636,-0.0018127994480289355,5650.581724241656
4456,9766,0.0008763905103278636,-0.003020905661364489,0.0008763905103278636,-0.003020905661364489,0.0008763905103278636,-0.0018127994480289355,5650.581724241656
4457,9990,0.0008763905103278636,-0.003020905661364489,0.0025634583883550645,0.0018115191919777253,0.0008763905103278636,-0.0018127994480289355,5650.581724241656
4458,9717,0.0008763905103278636,-0.003020905661364489,-0.0008106773676993372,0.0006034129786421719,0.0008763905103278636,-0.0018127994480289355,5650.581724241656
4459,9741,0.0008763905103278636,-0.003020905661364489,-0.0008106773676993372,0.0018115191919777253,0.0008763905103278636,-0.0018127994480289355,5650.581724241656
4460,9966,0.0008763905103278636,-0.003020905661364489,0.0025634583883550645,0.0006034129786421719,0.0008763905103278636,-0.0018127994480289355,5650.581724241656
4455,9416,0.0008763905103278636,-0.003020905661364489,-0.004184813123753739,-0.0018127994480289355,0.0008763905103278636,-0.0018127994480289355,5650.581724241656
4469,9866,0.0008763905103278636,-0.003020905661364489,0.0008763905103278636,0.0018115191919777253,0.0008763905103278636,-0.0018127994480289355,5650.581724241656
4450,9792,0.0008763905103278636,-0.003020905661364489,0.0008763905103278636,-0.0018127994480289355,0.0008763905103278636,-0.0018127994480289355,5650.581724241656
4463,9541,0.0008763905103278636,-0.003020905661364489,-0.002497745245726538,-0.0018127994480289355,0.0008763905103278636,-0.0018127994480289355,5650.581724241656
4464,9941,0.0008763905103278636,-0.003020905661364489,0.0025634583883550645,-0.0006046932346933817,0.0008763905103278636,-0.0018127994480289355,5650.581724241656
4465,9891,0.0008763905103278636,-0.003020905661364489,0.0025634583883550645,-0.003020905661364489,0.0008763905103278636,-0.0018127994480289355,5650.581724241656
4466,9391,0.0008763905103278636,-0.003020905661364489,-0.004184813123753739,-0.003020905661364489,0.0008763905103278636,-0.0018127994480289355,5650.581724241656
4467,9666,0.0008763905103278636,-0.003020905661364489,-0.0008106773676993372,-0.0018127994480289355,0.0008763905103278636,-0.0018127994480289355,5650.581724241656
4468,9591,0.0008763905103278636,-0.003020905661364489,-0.002497745245726538,0.0006034129786421719,0.0008763905103278636,-0.0018127994480289355,5650.581724241656
4470,9916,0.0008763905103278636,-0.003020905661364489,0.0025634583883550645,-0.0018127994480289355,0.0008763905103278636,-0.0018127994480289355,5650.581724241656
4471,9841,0.0008763905103278636,-0.003020905661364489,0.0008763905103278636,0.0006034129786421719,0.0008763905103278636,-0.0018127994480289355,5650.581724241656
4472,9491,0.0008763905103278636,-0.003020905661364489,-0.004184813123753739,0.0018115191919777253,0.0008763905103278636,-0.0018127994480289355,5650.581724241656
4473,9567,0.0008763905103278636,-0.003020905661364489,-0.002497745245726538,-0.0006046932346933817,0.0008763905103278636,-0.0018127994480289355,5650.581724241656
4474,9466,0.0008763905103278636,-0.003020905661364489,-0.004184813123753739,0.0006034129786421719,0.0008763905103278636,-0.0018127994480289355,5650.581724241656
4479,11398,0.0008763905103278636,0.0006034129786421719,-0.002497745245726538,-0.003020905661364489,0.0025634583883550645,0.0006034129786421719,5639.650923433474
4486,11423,0.0008763905103278636,0.0006034129786421719,-0.002497745245726538,-0.0018127994480289355,0.0025634583883550645,0.0006034129786421719,5639.650923433474
4476,11598,0.0008763905103278636,0.0006034129786421719,-0.0008106773676993372,0.0006034129786421719,0.0025634583883550645,0.0006034129786421719,5639.650923433474
4477,11774,0.0008763905103278636,0.0006034129786421719,0.0025634583883550645,-0.003020905661364489,0.0025634583883550645,0.0006034129786421719,5639.650923433474
4478,11448,0.0008763905103278636,0.0006034129786421719,-0.002497745245726538,-0.0006046932346933817,0.0025634583883550645,0.0006034129786421719,5639.650923433474
4487,11523,0.0008763905103278636,0.0006034129786421719,-0.0008106773676993372,-0.003020905661364489,0.0025634583883550645,0.0006034129786421719,5639.650923433474
4481,11848,0.0008763905103278636,0.0006034129786421719,0.0025634583883550645,0.0006034129786421719,0.0025634583883550645,0.0006034129786421719,5639.650923433474
4482,11673,0.0008763905103278636,0.0006034129786421719,0.0008763905103278636,-0.0018127994480289355,0.0025634583883550645,0.0006034129786421719,5639.650923433474
4483,11473,0.0008763905103278636,0.0006034129786421719,-0.002497745245726538,0.0006034129786421719,0.0025634583883550645,0.0006034129786421719,5639.650923433474
4484,11348,0.0008763905103278636,0.0006034129786421719,-0.004184813123753739,0.0006034129786421719,0.0025634583883550645,0.0006034129786421719,5639.650923433474
4485,11873,0.0008763905103278636,0.0006034129786421719,0.0025634583883550645,0.0018115191919777253,0.0025634583883550645,0.0006034129786421719,5639.650923433474
4480,11748,0.0008763905103278636,0.0006034129786421719,0.0008763905103278636,0.0018115191919777253,0.0025634583883550645,0.0006034129786421719,5639.650923433474
4494,11623,0.0008763905103278636,0.0006034129786421719,-0.0008106773676993372,0.0018115191919777253,0.0025634583883550645,0.0006034129786421719,5639.650923433474
4475,11698,0.0008763905103278636,0.0006034129786421719,0.0008763905103278636,-0.0006046932346933817,0.0025634583883550645,0.0006034129786421719,5639.650923433474
