          ,close  ,high              ,low    ,p_change             ,open  ,pre_close,volume  ,date    ,date_week,key,atr21             ,atr14
2017-08-09,129.72 ,130.03            ,128.77 ,-0.092               ,129.09,129.84   ,1789884 ,20170809,2        ,41 ,1.840209496908362 ,1.7612861623105898
2017-08-10,127.67 ,129.41            ,127.59 ,-1.58                ,129.17,129.72   ,2590414 ,20170810,3        ,42 ,1.8780920385384345,1.8265868611580223
2017-08-11,128.55 ,129.42            ,127.86 ,0.6890000000000001   ,128.16,127.67   ,2484529 ,20170811,4        ,43 ,1.876422106596808 ,1.8310501715886567
2017-08-14,131.09 ,131.29            ,129.0  ,1.976                ,129.23,128.55   ,2793352 ,20170814,0        ,44 ,2.0371340287496187,2.0699583863057085
2017-08-15,131.58 ,131.99            ,130.95 ,0.374                ,131.42,131.09   ,2155513 ,20170815,1        ,45 ,2.166277983680514 ,2.25288380534014
2017-08-16,132.37 ,132.63            ,131.81 ,0.6                  ,132.17,131.58   ,2000733 ,20170816,2        ,46 ,2.108690685700706 ,2.1577184678210157
2017-08-17,130.88 ,132.5             ,130.82 ,-1.126               ,132.16,132.37   ,2672091 ,20170817,3        ,47 ,2.069312920957494 ,2.0939563798238616
2017-08-18,131.14 ,131.97            ,130.36 ,0.199                ,130.56,130.88   ,3167271 ,20170818,4        ,48 ,2.0638698332905365,2.082752100145639
2017-08-21,131.94 ,132.09            ,131.13 ,0.61                 ,131.35,131.14   ,1807346 ,20170821,0        ,49 ,1.9855783731736447,1.9662942095579603
2017-08-22,133.8  ,134.24            ,132.28 ,1.41                 ,132.51,131.94   ,2179297 ,20170822,1        ,50 ,2.0876801201280037,2.1175573556669374
2017-08-23,133.07 ,133.48            ,132.67 ,-0.546               ,133.18,133.8    ,2006380 ,20170823,2        ,51 ,2.037538011585056 ,2.0405045125030337
2017-08-24,132.96 ,133.46            ,131.98 ,-0.083               ,133.23,133.07   ,2046557 ,20170824,3        ,52 ,2.01763444361648  ,2.0110889575035045
2017-08-25,132.75 ,133.6             ,132.56 ,-0.158               ,133.3 ,132.96   ,2214424 ,20170825,4        ,53 ,1.9282384537460837,1.8815533605862145
2017-08-28,133.85 ,134.0             ,132.71 ,0.8290000000000001   ,133.15,132.75   ,2153921 ,20170828,0        ,54 ,1.8699082472474169,1.8026494516363796
2017-08-29,133.84 ,134.21            ,132.74 ,-0.006999999999999999,133.1 ,133.85   ,2122335 ,20170829,1        ,55 ,1.8333772929449919,1.7582815093746054
2017-08-30,133.8  ,134.24            ,133.48 ,-0.03                ,133.93,133.84   ,3225061 ,20170830,2        ,56 ,1.735369109621646 ,1.6251391237529027
2017-08-31,133.3  ,134.5             ,133.28 ,-0.374               ,134.2 ,133.8    ,4374710 ,20170831,3        ,57 ,1.6883304422696246,1.5711071440343363
2017-09-01,133.24 ,133.9             ,133.14 ,-0.045               ,133.84,133.3    ,2447352 ,20170901,4        ,58 ,1.6036307714266804,1.4629362233217607
2017-09-05,132.66 ,132.93            ,131.68 ,-0.435               ,132.84,133.24   ,2763396 ,20170905,1        ,59 ,1.6051237865804637,1.4838819706146276
2017-09-06,132.89 ,133.66            ,132.59 ,0.173                ,132.99,132.66   ,3652076 ,20170906,2        ,60 ,1.556330487452912 ,1.4286887776244295
2017-09-07,136.53 ,138.64            ,135.65 ,2.739                ,136.08,132.89   ,7268966 ,20170907,3        ,61 ,1.9595767818338419,2.0356153810732325
2017-09-08,137.22 ,137.74            ,136.06 ,0.505                ,136.22,136.53   ,4452115 ,20170908,4        ,62 ,2.222992512754081 ,2.410912273257652
2017-09-11,141.98 ,141.99            ,139.19 ,3.469                ,139.31,137.22   ,5457446 ,20170911,0        ,63 ,2.517927519125792 ,2.817500127602263
2017-09-12,142.4  ,143.48            ,141.82 ,0.29600000000000004  ,142.87,141.98   ,3774946 ,20170912,1        ,64 ,2.858811081275296 ,3.2765420129382212
2017-09-13,140.1  ,142.13            ,139.54 ,-1.615               ,142.02,142.4    ,3613454 ,20170913,2        ,65 ,2.8343283220312956,3.1849958355488015
2017-09-14,141.51 ,141.78            ,139.4  ,1.006                ,139.5 ,140.1    ,4178547 ,20170914,3        ,66 ,2.849414809676126 ,3.1603280328420444
2017-09-15,141.58 ,142.61            ,139.82 ,0.049                ,142.4 ,141.51   ,6152299 ,20170915,4        ,67 ,2.8440051750442104,3.1109480275710357
2017-09-18,141.54 ,141.6             ,140.54 ,-0.028               ,141.15,141.58   ,2843463 ,20170918,0        ,68 ,2.6815966755296636,2.837474207074728
2017-09-19,142.66 ,143.55            ,141.94 ,0.7909999999999999   ,142.04,141.54   ,4179040 ,20170919,1        ,69 ,2.616824051729622 ,2.7218058169510426
2017-09-20,142.24 ,143.07            ,141.42 ,-0.294               ,142.25,142.66   ,2749643 ,20170920,2        ,70 ,2.5288296643091575,2.5788928466624923
2017-09-21,141.75 ,142.16            ,141.19 ,-0.344               ,141.62,142.24   ,2834767 ,20170921,3        ,71 ,2.4324715862877926,2.431035510396568
2017-09-22,141.89 ,142.4             ,141.5  ,0.099                ,141.5 ,141.75   ,1859546 ,20170922,4        ,72 ,2.293023325367714 ,2.2268915111866168
2017-09-25,138.57 ,142.1             ,138.44 ,-2.34                ,142.07,141.89   ,5540302 ,20170925,0        ,73 ,2.417401500743398 ,2.417977454563313
2017-09-26,138.35 ,139.33            ,137.75 ,-0.159               ,139.0 ,138.57   ,200329  ,20170926,1        ,74 ,2.5741245844191156,2.647585471271228
2017-09-27,139.69 ,140.15            ,138.73 ,0.969                ,138.8 ,138.35   ,178745  ,20170927,2        ,75 ,2.483684980229551 ,2.5052380495598916
2017-09-28,140.14 ,140.185           ,138.85 ,0.322                ,139.35,139.69   ,183927  ,20170928,3        ,76 ,2.424675275337881 ,2.415871511458984
2017-09-29,141.17 ,141.69            ,140.45 ,0.735                ,140.78,140.14   ,130432  ,20170929,4        ,77 ,2.3860456133955803,2.360421188885988
2017-10-02,142.01 ,142.905           ,141.5  ,0.595                ,141.9 ,141.17   ,108437  ,20171002,0        ,78 ,2.420514522134666 ,2.4143656945123637
2017-10-03,143.01 ,143.17            ,141.7  ,0.7040000000000001   ,141.98,142.01   ,109122  ,20171003,1        ,79 ,2.3822672574399033,2.359116345729366
2017-10-04,142.13 ,142.81            ,141.32 ,-0.615               ,142.81,143.01   ,198140  ,20171004,2        ,80 ,2.301116036874827 ,2.243233094680232
2017-10-05,143.74 ,143.77            ,142.45 ,1.133                ,142.49,142.13   ,134880  ,20171005,3        ,81 ,2.2118876698645575,2.1201343621589523
2017-10-06,143.49 ,143.77            ,142.78 ,-0.174               ,143.51,143.74   ,172538  ,20171006,4        ,82 ,2.159878805818639 ,2.0561160025442002
2017-10-09,144.53 ,145.18            ,144.02 ,0.725                ,144.03,143.49   ,128223  ,20171009,0        ,83 ,2.094413449411886 ,1.9739667076897414
2017-10-10,145.58 ,146.35            ,144.84 ,0.726                ,145.0 ,144.53   ,153047  ,20171010,1        ,84 ,2.1640333302647323,2.0921050963358088
2017-10-11,146.815,147.08            ,145.72 ,0.848                ,145.85,145.58   ,3341856 ,20171011,2        ,85 ,2.1991308810999683,2.153158026206922
2017-10-12,146.66 ,148.14            ,146.46 ,-0.106               ,147.04,146.815  ,3226234 ,20171012,3        ,86 ,2.2319453852121045,2.2074038352808625
2017-10-13,147.35 ,148.4             ,147.305,0.47                 ,147.47,146.66   ,2337347 ,20171013,4        ,87 ,2.173118771066119 ,2.124416375407278
2017-10-16,146.19 ,148.0             ,145.21 ,-0.787               ,148.0 ,147.35   ,2590059 ,20171016,0        ,88 ,2.2292104959315093,2.213161119889777
2017-10-17,145.85 ,146.43            ,145.53 ,-0.233               ,146.32,146.19   ,3002445 ,20171017,1        ,89 ,2.1920025385940556,2.160739503517061
2017-10-18,146.19 ,146.72            ,145.75 ,0.233                ,145.75,145.85   ,2526345 ,20171018,2        ,90 ,2.080892387090257 ,2.0019738853896736
2017-10-19,144.945,146.12            ,144.66 ,-0.852               ,145.64,146.19   ,4169928 ,20171019,3        ,91 ,2.024438843219109 ,1.9297105622154571
2017-10-20,145.375,145.68            ,144.59 ,0.297                ,145.57,144.945  ,3547286 ,20171020,4        ,92 ,1.985848036707619 ,1.8857490809210489
2017-10-23,145.55 ,146.44            ,145.31 ,0.12                 ,146.12,145.375  ,2514509 ,20171023,0        ,93 ,1.9412197507449114,1.8336491284868641
2017-10-24,145.8  ,146.49            ,145.35 ,0.172                ,146.19,145.55   ,2900340 ,20171024,1        ,94 ,1.8683730781551116,1.741162462669193
2017-10-25,146.24 ,146.98            ,145.21 ,0.302                ,146.5 ,145.8    ,3439600 ,20171025,2        ,95 ,1.8594291208130842,1.7450074718028494
2017-10-26,146.59 ,147.365           ,146.35 ,0.239                ,147.0 ,146.24   ,2574878 ,20171026,3        ,96 ,1.832660251632434 ,1.7210064530779958
2017-10-27,148.52 ,148.52            ,146.06 ,1.317                ,146.83,146.59   ,3491886 ,20171027,4        ,97 ,1.8896961458567685,1.819539005999989
2017-10-30,148.95 ,151.48            ,148.58 ,0.29                 ,151.3 ,148.52   ,6555734 ,20171030,0        ,98 ,2.1624728153457005,2.228934093271196
2017-10-31,148.77 ,152.0             ,146.15 ,-0.121               ,150.63,148.95   ,7613691 ,20171031,1        ,99 ,2.4977268873569263,2.711743175266864
2017-11-01,148.89 ,151.49            ,148.78 ,0.081                ,149.95,148.77   ,4531690 ,20171101,2        ,100,2.51702571617296  ,2.7115107517751094
2017-11-02,148.25 ,149.21            ,147.47 ,-0.43                ,148.33,148.89   ,3883582 ,20171102,3        ,101,2.4463827781280036,2.5819759255382504
2017-11-03,149.29 ,149.36            ,147.71 ,0.7020000000000001   ,148.41,148.25   ,2338707 ,20171103,4        ,102,2.373980396396861 ,2.457712419470034
2017-11-06,150.09 ,150.46            ,148.96 ,0.536                ,149.21,149.29   ,3142946 ,20171106,0        ,103,2.3590723487405727,2.4246840855107337
2017-11-07,149.97 ,150.475           ,148.92 ,-0.08                ,150.31,150.09   ,2683446 ,20171107,1        ,104,2.2859715687457016,2.3087261728670008
2017-11-08,149.97 ,150.24            ,148.2  ,0.0                  ,149.47,149.97   ,3786823 ,20171108,2        ,105,2.2636096010628197,2.2728960072255955
2017-11-09,149.29 ,149.87            ,147.59 ,-0.453               ,149.27,149.97   ,2716816 ,20171109,3        ,106,2.2741909404453406,2.28717654279381
2017-11-10,149.54 ,149.76            ,148.71 ,0.16699999999999998  ,149.0 ,149.29   ,1795938 ,20171110,4        ,107,2.1819886427682844,2.1502196438379375
2017-11-13,149.69 ,150.2             ,148.74 ,0.1                  ,148.76,149.54   ,1750469 ,20171113,0        ,108,2.1163512916215077,2.0581903425116885
2017-11-14,149.95 ,150.49            ,149.05 ,0.174                ,149.28,149.69   ,3062900 ,20171114,1        ,109,2.0548630902957754,1.9757649514932623
2017-11-15,148.33 ,149.51            ,148.1  ,-1.08                ,149.37,149.95   ,3058093 ,20171115,2        ,110,2.0126017344912035,1.9243296181285336
2017-11-16,150.33 ,150.54            ,148.6  ,1.348                ,149.0 ,148.33   ,2715352 ,20171116,3        ,111,2.0060014241999657,1.9264190026068606
2017-11-17,149.02 ,149.52            ,148.28 ,-0.871               ,149.33,150.33   ,3186417 ,20171117,4        ,112,1.9363634673217016,1.8348964602400515
2017-11-20,149.56 ,150.29            ,149.226,0.362                ,149.36,149.02   ,2048695 ,20171120,0        ,113,1.8606926152207814,1.7374435908591643
2017-11-21,152.51 ,152.63            ,149.93 ,1.972                ,149.97,149.56   ,3998960 ,20171121,1        ,114,2.01972332191826  ,1.9871177965423283
2017-11-22,151.25 ,152.55            ,150.95 ,-0.826               ,152.41,152.51   ,2658577 ,20171122,2        ,115,2.107931685675967 ,2.120835431930998
2017-11-24,152.74 ,153.0             ,151.2  ,0.985                ,151.4 ,151.25   ,1577489 ,20171124,4        ,116,2.079937494163732 ,2.0780573720497753
2017-11-27,152.98 ,153.92            ,152.77 ,0.157                ,153.0 ,152.74   ,167877  ,20171127,0        ,117,2.1335802402715376,2.1569830594388666
2017-11-28,154.19 ,154.65            ,153.36 ,0.7909999999999999   ,153.51,152.98   ,3874506 ,20171128,1        ,118,2.113254522717062 ,2.124051983522657
2017-11-29,148.35 ,154.47            ,145.28 ,-3.788               ,154.35,154.19   ,7216992 ,20171129,2        ,119,2.7566019600747977,3.066178418556402
2017-11-30,150.47 ,151.17            ,148.21 ,1.429                ,149.32,148.35   ,6943713 ,20171130,3        ,120,3.049641019018611 ,3.4546879744844756
2017-12-01,149.69 ,150.99            ,147.35 ,-0.518               ,150.4 ,150.47   ,3932964 ,20171201,4        ,121,3.1033104957211535,3.4793962452000553
2017-12-04,143.43 ,150.59            ,143.38 ,-4.182               ,149.92,149.69   ,7490097 ,20171204,0        ,122,3.476648930737769 ,3.9768100904590002
2017-12-05,145.13 ,146.32            ,140.61 ,1.185                ,143.7 ,143.43   ,6807147 ,20171205,1        ,123,3.9860482353750175,4.6572354251106365
2017-12-06,147.42 ,148.07            ,144.62 ,1.578                ,145.07,145.13   ,3751988 ,20171206,2        ,124,4.045498793967083 ,4.654937368390054
2017-12-07,149.45 ,150.41            ,147.51 ,1.3769999999999998   ,147.51,147.42   ,3417928 ,20171207,3        ,125,4.157726859652163 ,4.738279053835623
2017-12-08,149.89 ,150.44            ,149.17 ,0.294                ,150.42,149.45   ,2521530 ,20171208,4        ,126,4.054296572636715 ,4.509175177058301
2017-12-11,150.88 ,151.25            ,150.1  ,0.66                 ,150.22,149.89   ,3394826 ,20171211,0        ,127,3.8493594893457175,4.147951816109971
2017-12-12,152.5  ,153.73            ,150.61 ,1.074                ,150.83,150.88   ,3360260 ,20171212,1        ,128,3.8485086227856367,4.106891573567207
2017-12-13,151.69 ,153.44            ,151.66 ,-0.531               ,152.5 ,152.5    ,3618746 ,20171213,2        ,129,3.7313709881268595,3.9006393620396587
2017-12-14,151.93 ,153.55            ,151.78 ,0.158                ,151.92,151.69   ,3016709 ,20171214,3        ,130,3.553063860556714 ,3.6165541117161992
2017-12-15,153.4  ,153.62            ,150.86 ,0.968                ,152.65,151.93   ,5067327 ,20171215,4        ,131,3.4809668981713613,3.502346896105929
2017-12-18,153.12 ,154.65            ,153.06 ,-0.183               ,154.14,153.4    ,3531525 ,20171218,0        ,132,3.4117878731006384,3.3980339760593337
2017-12-19,151.68 ,153.16            ,151.43 ,-0.94                ,152.96,153.12   ,2712715 ,20171219,1        ,133,3.280715875975823 ,3.2076294450230214
2017-12-20,151.45 ,152.73            ,151.04 ,-0.152               ,152.51,151.68   ,1992474 ,20171220,2        ,134,3.171559605388967 ,3.057278851740742
2017-12-21,150.53 ,152.23            ,150.43 ,-0.607               ,151.45,151.45   ,2789037 ,20171221,3        ,135,3.0468720758387144,2.8896416709167316
2017-12-22,150.85 ,151.52            ,150.31 ,0.213                ,150.94,150.53   ,1892261 ,20171222,4        ,136,2.8798833489476463,2.6656894474425172
2017-12-26,151.28 ,151.34            ,149.89 ,0.285                ,150.58,150.85   ,1201455 ,20171226,1        ,137,2.749893701404373 ,2.503597520686968
2017-12-27,151.4  ,151.78            ,151.1  ,0.079                ,151.56,151.28   ,1730213 ,20171227,2        ,138,2.5844485276682083,2.2937845174464515
2017-12-28,151.77 ,152.62            ,151.2  ,0.244                ,151.86,151.4    ,1570632 ,20171228,3        ,139,2.4785894008798968,2.177279914888181
2017-12-29,151.36 ,152.9             ,151.36 ,-0.27                ,152.21,151.77   ,2258823 ,20171229,4        ,140,2.393262967339182 ,2.0923092594230615
2018-01-02,151.91 ,153.41            ,151.12 ,0.363                ,152.01,151.36   ,3168914 ,20180102,1        ,141,2.383875412414637 ,2.1186680248727576
2018-01-03,153.82 ,153.98            ,152.16 ,1.005                ,152.29,152.29   ,3732423 ,20180103,2        ,142,2.4053413098713126,2.185512288309732
2018-01-04,155.81 ,157.4             ,154.32 ,1.294                ,154.54,153.82   ,3247237 ,20180104,3        ,143,2.65121964187137  ,2.5754439836399836
2018-01-05,159.04 ,159.04            ,156.19 ,2.073                ,156.2 ,155.81   ,2747716 ,20180105,4        ,144,2.884745361459205 ,2.9280514528314208
2018-01-08,159.27 ,160.48            ,158.08 ,0.145                ,158.58,159.04   ,3143063 ,20180108,0        ,145,3.0470413845746402,3.160311259316615
2018-01-09,159.5  ,160.11            ,158.54 ,0.14400000000000002  ,159.65,159.27   ,2573864 ,20180109,1        ,146,2.9127647845899034,2.948269757919279
2018-01-10,159.85 ,159.97            ,157.62 ,0.219                ,159.01,159.5    ,115597  ,20180110,2        ,147,2.8616043113608245,2.8685004568127983
2018-01-11,160.92 ,161.13            ,159.44 ,0.669                ,160.1 ,159.85   ,2803968 ,20180111,3        ,148,2.7550947560865113,2.7113670624847477
2018-01-12,162.33 ,162.52            ,160.25 ,0.8759999999999999   ,161.5 ,160.92   ,3041005 ,20180112,4        ,149,2.7473588643875764,2.70585145415082
2018-01-16,162.29 ,163.94            ,161.31 ,-0.025               ,163.64,162.33   ,4673402 ,20180116,1        ,150,2.772144436098997 ,2.7477379269479996
2018-01-17,164.32 ,164.5             ,162.88 ,1.251                ,163.12,162.29   ,3135967 ,20180117,2        ,151,2.717404004851931 ,2.670706203327377
2018-01-18,165.48 ,165.98            ,164.11 ,0.706                ,164.83,164.32   ,4150590 ,20180118,3        ,152,2.8058218636564645,2.8066120429258543
2018-01-19,166.83 ,166.95            ,165.16 ,0.816                ,166.3 ,165.48   ,2947790 ,20180119,4        ,153,2.7898380511210186,2.7830637705294134
2018-01-22,168.28 ,168.33            ,166.29 ,0.8690000000000001   ,166.58,166.83   ,2275936 ,20180122,0        ,154,2.7953073213001733,2.791988601127573
2018-01-23,167.19 ,168.95            ,166.65 ,-0.648               ,168.5 ,168.28   ,3035266 ,20180123,1        ,155,2.7502793672884507,2.72639012096399
2018-01-24,167.01 ,168.1             ,165.95 ,-0.108               ,167.94,167.19   ,3912415 ,20180124,2        ,156,2.7120721399606555,2.67353810482622
2018-01-25,168.59 ,168.93            ,167.13 ,0.946                ,168.01,167.01   ,2088934 ,20180125,3        ,157,2.6291564669626197,2.557066357498404
2018-01-26,170.34 ,170.36            ,168.79 ,1.038                ,169.01,168.59   ,2191639 ,20180126,4        ,158,2.6946877144182806,2.6627908431791676
2018-01-29,168.55 ,170.81            ,168.29 ,-1.051               ,170.12,170.34   ,3082788 ,20180129,0        ,159,2.678807009322753 ,2.6437520640864456
2018-01-30,167.19 ,168.0             ,166.3  ,-0.807               ,167.41,168.55   ,4227133 ,20180130,1        ,160,2.8025518534675435,2.829918455559958
2018-01-31,169.0  ,169.67            ,167.02 ,1.083                ,167.51,167.19   ,5815258 ,20180131,2        ,161,2.7886835004207553,2.805929328149909
2018-02-01,172.93 ,176.715           ,171.0  ,2.325                ,172.51,169.0    ,6848449 ,20180201,3        ,162,3.4010760191268354,3.7018054177963133
2018-02-02,170.55 ,177.11            ,170.42 ,-1.376               ,171.9 ,172.93   ,6556476 ,20180202,4        ,163,3.8291600870713296,4.289564695461222
2018-02-05,164.59 ,171.96            ,164.01 ,-3.495               ,167.37,170.55   ,7195970 ,20180205,0        ,164,4.291963784005702 ,4.906956069434096
2018-02-06,169.28 ,169.36            ,156.8  ,2.85                 ,160.5 ,164.59   ,7259895 ,20180206,1        ,165,5.151785373857507 ,6.08602859356644
2018-02-07,168.73 ,172.61            ,167.45 ,-0.325               ,169.0 ,169.28   ,4364793 ,20180207,2        ,166,5.412532189941252 ,6.343891447768357
2018-02-08,160.62 ,169.24            ,160.46 ,-4.806               ,168.77,168.73   ,6557705 ,20180208,3        ,167,5.722302025296072 ,6.6740392547445415
2018-02-09,165.2  ,166.49            ,158.565,2.8510000000000004   ,161.67,160.62   ,6302992 ,20180209,4        ,168,6.126183700181695 ,7.139500687459886
2018-02-12,167.89 ,168.79            ,165.58 ,1.628                ,166.95,165.2    ,267071  ,20180212,0        ,169,6.311985199055683 ,7.276900595802302
2018-02-13,170.12 ,170.77            ,167.01 ,1.328                ,167.33,167.89   ,3471021 ,20180213,1        ,170,6.244531993507058 ,7.0493138496899626
2018-02-14,172.52 ,172.66            ,169.0  ,1.411                ,169.36,170.12   ,4203662 ,20180214,2        ,171,6.110483620281618 ,6.745405336391752
2018-02-15,174.69 ,174.7             ,171.36 ,1.258                ,173.95,172.52   ,3915012 ,20180215,3        ,172,5.971348736105466 ,6.45668462486773
2018-02-16,175.65 ,176.67            ,174.14 ,0.55                 ,174.35,174.69   ,4213141 ,20180216,4        ,173,5.805771567886309 ,6.149126674880633
2018-02-20,175.35 ,176.43            ,174.04 ,-0.171               ,174.88,175.65   ,3750105 ,20180220,1        ,174,5.495246862180214 ,5.6479097848898805
2018-02-21,172.32 ,176.35            ,172.28 ,-1.7280000000000002  ,175.35,175.35   ,5999480 ,20180221,2        ,175,5.365678958898135 ,5.437521813568802
2018-02-22,172.95 ,173.83            ,170.8  ,0.366                ,173.34,172.32   ,5605771 ,20180222,3        ,176,5.291526322774634 ,5.319185571758451
2018-02-23,175.76 ,175.78            ,172.49 ,1.625                ,173.9 ,172.95   ,3093816 ,20180223,4        ,177,5.125023922658002 ,5.0712941621885
2018-02-26,177.87 ,178.14            ,176.06 ,1.2009999999999998   ,176.5 ,175.76   ,4088074 ,20180226,0        ,178,5.130930839010181 ,5.087121607230149
2018-02-27,175.93 ,179.17            ,175.93 ,-1.091               ,177.72,177.87   ,3815927 ,20180227,1        ,179,4.974482575376071 ,4.863505392931328
2018-02-28,175.76 ,178.97            ,175.75 ,-0.097               ,176.29,175.93   ,4145673 ,20180228,2        ,180,4.814984154296138 ,4.644371340539249
2018-03-01,173.49 ,177.35            ,172.15 ,-1.2919999999999998  ,176.35,175.76   ,4658478 ,20180301,3        ,181,4.849985595839417 ,4.718455161801043
2018-03-02,175.02 ,175.33            ,169.27 ,0.882                ,171.56,173.49   ,4190095 ,20180302,4        ,182,4.999077818367674 ,4.954661140228576
2018-03-05,178.53 ,179.27            ,172.91 ,2.005                ,174.13,175.02   ,4826505 ,20180305,0        ,183,5.122798019691437 ,5.142039654865455
2018-03-06,177.53 ,180.09            ,176.95 ,-0.56                ,179.18,178.53   ,3820901 ,20180306,1        ,184,5.117998199613904 ,5.1324343675500215
2018-03-07,179.21 ,179.71            ,175.55 ,0.946                ,175.76,177.53   ,2766055 ,20180307,2        ,185,5.030907452452921 ,5.002776451876327
2018-03-08,179.25 ,179.89            ,177.56 ,0.022                ,179.35,179.21   ,2235312 ,20180308,3        ,186,4.788097679634092 ,4.650406258291973
2018-03-09,183.24 ,183.33            ,179.97 ,2.226                ,180.25,179.25   ,4168940 ,20180309,4        ,187,4.7273615259363355,4.57968542385289
2018-03-12,181.96 ,183.0             ,181.74 ,-0.6990000000000001  ,182.84,183.24   ,103195  ,20180312,0        ,188,4.6385104767890475,4.469060700672298
2018-03-13,181.01 ,183.73            ,180.15 ,-0.522               ,183.47,181.96   ,3286588 ,20180313,1        ,189,4.5422822503121125,4.350519273915805
2018-03-14,180.12 ,182.0             ,179.62 ,-0.4920000000000001  ,181.99,181.01   ,2820698 ,20180314,2        ,190,4.3457111342066606,4.087783370726676
2018-03-15,180.95 ,182.17            ,180.02 ,0.461                ,180.57,180.12   ,2258178 ,20180315,3        ,191,4.1461010288438285,3.829412254629481
2018-03-16,182.55 ,183.17            ,181.01 ,0.884                ,181.01,180.95   ,4604968 ,20180316,4        ,192,4.046455479744595 ,3.7254906206787686
2018-03-19,179.59 ,182.17            ,179.19 ,-1.621               ,181.94,182.55   ,129266  ,20180319,0        ,193,3.9495049806815765,3.6260918712548444
2018-03-20,182.51 ,183.25            ,181.22 ,1.626                ,181.31,179.59   ,2859315 ,20180320,1        ,194,3.7750045264124745,3.413279621754037
2018-03-21,183.21 ,183.32            ,181.91 ,0.384                ,182.92,182.51   ,117295  ,20180321,2        ,195,3.7709132057979793,3.455509005520192
2018-03-22,175.52 ,180.26            ,175.11 ,-4.197               ,179.2 ,183.21   ,4387283 ,20180322,3        ,196,4.100830189401384 ,3.9814411381178045
2018-03-23,171.83 ,177.79            ,171.66 ,-2.102               ,176.18,175.52   ,4324061 ,20180323,4        ,197,4.778027449225181 ,4.990582319702602
2018-03-26,177.17 ,177.47            ,173.06 ,3.108                ,175.33,171.83   ,5470147 ,20180326,0        ,198,4.7445704081927325,4.913171343742221
2018-03-27,172.52 ,178.5             ,170.97 ,-2.625               ,178.36,177.17   ,5069105 ,20180327,1        ,199,4.997791281508618 ,5.262081831243387
2018-03-28,170.35 ,172.93            ,168.55 ,-1.258               ,172.25,172.52   ,5166602 ,20180328,2        ,200,5.327082984765995 ,5.70980425374441
2018-03-29,175.16 ,176.66            ,170.82 ,2.824                ,171.72,170.35   ,3719229 ,20180329,3        ,201,5.373711804535646 ,5.727163686578494
2018-04-02,171.6  ,175.77            ,169.04 ,-2.032               ,174.64,175.16   ,4222361 ,20180402,0        ,202,5.497010731883846 ,5.860875195034729
2018-04-03,172.47 ,172.89            ,169.81 ,0.507                ,172.36,171.6    ,3612644 ,20180403,1        ,203,5.483646119846343 ,5.792758502363425
2018-04-04,173.69 ,174.01            ,167.94 ,0.7070000000000001   ,169.18,172.47   ,4628330 ,20180404,2        ,204,5.536951018216417 ,5.82972403538164
2018-04-05,175.85 ,177.41            ,174.63 ,1.244                ,175.25,173.69   ,206637  ,20180405,3        ,205,5.482682743671794 ,5.711094163997395
2018-04-06,169.7  ,175.15            ,168.96 ,-3.497               ,173.37,175.85   ,5005487 ,20180406,4        ,206,5.546984312602658 ,5.774948275464418
2018-04-09,170.34 ,174.09            ,170.14 ,0.377                ,171.27,169.7    ,3910687 ,20180409,0        ,207,5.561803920584278 ,5.7662885054025
2018-04-10,174.72 ,175.45            ,172.02 ,2.571                ,173.14,170.34   ,3461490 ,20180410,1        ,208,5.578912655114822 ,5.764116704682162
2018-04-11,172.36 ,175.58            ,172.22 ,-1.351               ,173.6 ,174.72   ,166953  ,20180411,2        ,209,5.548102413678195 ,5.694234477391198
