          ,close  ,high   ,low    ,p_change,open   ,pre_close,volume ,date    ,date_week,atr21             ,atr14             ,key
2018-08-03,172.68 ,173.52 ,171.36 ,0.46    ,173.0  ,171.89   ,854169 ,20180803,4        ,4.584239668238446 ,4.873425570088672 ,289
2018-08-06,171.57 ,172.55 ,171.48 ,-0.643  ,172.09 ,172.68   ,741401 ,20180806,0        ,4.264763334761938 ,4.366302160743519 ,290
2018-08-07,173.25 ,174.135,171.65 ,0.979   ,172.09 ,171.57   ,740292 ,20180807,1        ,4.102966667965264 ,4.115461872644381 ,291
2018-08-08,172.6  ,173.63 ,172.27 ,-0.375  ,173.14 ,173.25   ,371774 ,20180808,2        ,3.9172424254228266,3.8414002896251263,292
2018-08-09,172.04 ,173.61 ,171.82 ,-0.324  ,173.42 ,172.6    ,651290 ,20180809,3        ,3.7238567503842592,3.5678802510084457,293
2018-08-10,170.99 ,171.88 ,169.59 ,-0.61   ,170.97 ,172.04   ,751336 ,20180810,4        ,3.658960682167468 ,3.4934962175406516,294
2018-08-13,169.37 ,171.85 ,169.305,-0.947  ,171.12 ,170.99   ,675412 ,20180813,0        ,3.5749642565158317,3.39236338853523  ,295
2018-08-14,170.92 ,171.3  ,169.84 ,0.915   ,169.98 ,169.37   ,494697 ,20180814,1        ,3.3826947786506594,3.1347149367305334,296
2018-08-15,169.47 ,170.54 ,168.64 ,-0.848  ,170.0  ,170.92   ,571694 ,20180815,2        ,3.2479043442278104,2.9700862784997963,297
2018-08-16,171.57 ,172.47 ,170.38 ,1.239   ,170.53 ,169.47   ,804682 ,20180816,3        ,3.142640312934329 ,2.852741441366491 ,298
2018-08-17,171.5  ,172.41 ,170.84 ,-0.041  ,171.7  ,171.57   ,592950 ,20180817,4        ,3.124218466303923 ,2.864375915850951 ,299
2018-08-20,171.22 ,172.48 ,170.77 ,-0.163  ,171.75 ,171.5    ,596319 ,20180820,0        ,2.995653151185338 ,2.7104591270708216,300
2018-08-21,171.91 ,172.435,171.17 ,0.403   ,171.2  ,171.22   ,1253083,20180821,1        ,2.838321046532077 ,2.5177312434613808,301
2018-08-22,171.82 ,172.82 ,171.24 ,-0.052  ,171.6  ,171.91   ,772675 ,20180822,2        ,2.7257464059382137,2.395367077666522 ,302
2018-08-23,171.31 ,172.52 ,171.13 ,-0.297  ,171.93 ,171.82   ,541587 ,20180823,3        ,2.6043149144892546,2.2613181339776545,303
2018-08-24,173.2  ,173.67 ,171.675,1.103   ,172.23 ,171.31   ,451122 ,20180824,4        ,2.5489226495356707,2.2258090494472973,304
2018-08-27,175.39 ,175.51 ,173.13 ,1.264   ,173.2  ,173.2    ,726982 ,20180827,0        ,2.6990205904869997,2.4890345095209816,305
2018-08-28,176.27 ,177.76 ,175.86 ,0.502   ,175.86 ,175.39   ,827889 ,20180828,1        ,2.8682005368063965,2.765163241584851 ,306
2018-08-29,176.32 ,176.65 ,175.208,0.028   ,176.08 ,176.27   ,723398 ,20180829,2        ,2.738545942551247 ,2.588741476040205 ,307
2018-08-30,176.75 ,177.225,175.97 ,0.244   ,176.22 ,176.32   ,718829 ,20180830,3        ,2.6036781295920206,2.410909279234844 ,308
2018-08-31,178.02 ,178.24 ,176.03 ,0.719   ,176.03 ,176.75   ,592542 ,20180831,4        ,2.5678892087200142,2.3841213753368655,309
2018-09-04,178.13 ,178.62 ,177.24 ,0.062   ,177.91 ,178.02   ,861898 ,20180904,1        ,2.5044447352      ,2.3155718586252765,310
2018-09-05,176.1  ,178.57 ,175.28 ,-1.14   ,177.97 ,178.13   ,713517 ,20180905,2        ,2.575858850181826 ,2.445495610808572 ,311
2018-09-06,176.65 ,177.16 ,176.1  ,0.312   ,176.41 ,176.1    ,501707 ,20180906,3        ,2.5262353183471142,2.3900961960341034,312
2018-09-07,176.8  ,178.635,176.246,0.085   ,176.25 ,176.65   ,785639 ,20180907,4        ,2.5270321075882802,2.4094167032295486,313
2018-09-10,177.16 ,178.97 ,176.82 ,0.204   ,178.05 ,176.8    ,477312 ,20180910,0        ,2.508211006898429 ,2.3974944761322674,314
2018-09-11,177.72 ,178.17 ,176.03 ,0.316   ,176.59 ,177.16   ,783947 ,20180911,1        ,2.474737278998568 ,2.36316187931463  ,315
2018-09-12,178.9  ,179.43 ,177.01 ,0.664   ,177.91 ,177.72   ,548136 ,20180912,2        ,2.469761162725972 ,2.3707402954060144,316
2018-09-13,179.26 ,179.8  ,178.27 ,0.201   ,178.8  ,178.9    ,418271 ,20180913,3        ,2.434328329750877 ,2.3319749226852067,317
2018-09-14,181.55 ,181.69 ,177.51 ,1.277   ,179.84 ,179.26   ,535314 ,20180914,4        ,2.59302575431899  ,2.57837826632718  ,318
2018-09-17,176.91 ,181.97 ,176.59 ,-2.556  ,181.87 ,181.55   ,988202 ,20180917,0        ,2.846387049380914 ,2.9519278308168886,319
2018-09-18,177.85 ,178.3  ,176.68 ,0.531   ,177.08 ,176.91   ,887761 ,20180918,1        ,3.030351863073571 ,3.2076707867079746,320
2018-09-19,177.8  ,178.35 ,176.76 ,-0.028  ,177.91 ,177.85   ,691571 ,20180919,2        ,2.899410784612331 ,2.991981348480245 ,321
2018-09-20,178.75 ,179.26 ,176.9  ,0.534   ,178.87 ,177.8    ,719865 ,20180920,3        ,2.850373440556661 ,2.907717168682877 ,322
2018-09-21,174.59 ,178.49 ,173.57 ,-2.327  ,178.44 ,178.75   ,2384506,20180921,4        ,3.038521309596973 ,3.1760215461918286,323
2018-09-24,175.55 ,175.86 ,172.78 ,0.55    ,173.8  ,174.59   ,804551 ,20180924,0        ,3.305019372360899 ,3.5485520066995924,324
2018-09-25,172.91 ,175.91 ,172.23 ,-1.504  ,175.54 ,175.55   ,831013 ,20180925,1        ,3.339108520328092 ,3.5660784058063144,325
2018-09-26,172.81 ,174.51 ,172.315,-0.058  ,173.1  ,172.91   ,677490 ,20180926,2        ,3.329644109389181 ,3.521934618365482 ,326
2018-09-27,173.46 ,174.89 ,173.01 ,0.376   ,173.36 ,172.81   ,526556 ,20180927,3        ,3.206949190353794 ,3.3163433359167453,327
2018-09-28,167.2  ,173.38 ,167.09 ,-3.609  ,172.26 ,173.46   ,1366938,20180928,4        ,3.4872265366852733,3.7128308911278447,328
2018-10-01,169.56 ,169.92 ,167.96 ,1.411   ,168.12 ,167.2    ,745892 ,20181001,0        ,3.6702059424411666,3.9511201056441396,329
2018-10-02,166.58 ,168.53 ,166.56 ,-1.757  ,167.28 ,169.56   ,779145 ,20181002,1        ,3.5156417658556025,3.686970758224921 ,330
2018-10-03,166.24 ,168.47 ,166.17 ,-0.204  ,167.78 ,166.58   ,747323 ,20181003,2        ,3.5042197871414604,3.6473746571282706,331
2018-10-04,163.04 ,166.18 ,161.51 ,-1.925  ,166.0  ,166.24   ,1340879,20181004,3        ,3.6465634428558773,3.8370580361778375,332
2018-10-05,161.36 ,163.34 ,159.84 ,-1.03   ,162.74 ,163.04   ,1124651,20181005,4        ,3.8968758571417137,4.178783631354131 ,333
2018-10-08,161.65 ,161.8  ,159.11 ,0.18    ,160.48 ,161.36   ,1185407,20181008,0        ,3.8998871428561044,4.145612480506914 ,334
2018-10-09,161.65 ,162.64 ,159.07 ,0.0     ,161.23 ,161.65   ,780727 ,20181009,1        ,3.869897402596458 ,4.068864149772658 ,335
2018-10-10,156.04 ,162.45 ,155.88 ,-3.47   ,161.19 ,161.65   ,1314942,20181010,2        ,4.115361275087691 ,4.40234892980297  ,336
2018-10-11,153.31 ,158.34 ,152.6  ,-1.75   ,155.2  ,156.04   ,1582005,20181011,3        ,4.5639647955342735,5.022035739162579 ,337
2018-10-12,155.93 ,158.72 ,154.06 ,1.709   ,156.63 ,153.31   ,1643736,20181012,4        ,4.5726952686675215,4.973764307274235 ,338
2018-10-15,156.46 ,157.53 ,154.8  ,0.34    ,155.54 ,155.93   ,1680718,20181015,0        ,4.540632062425019 ,4.87326239963767  ,339
2018-10-16,159.69 ,159.97 ,157.16 ,2.064   ,158.09 ,156.46   ,888369 ,20181016,1        ,4.495120056750016 ,4.762160746352646 ,340
2018-10-17,161.89 ,162.3  ,158.72 ,1.378   ,158.93 ,159.69   ,38890  ,20181017,2        ,4.617381869772744 ,4.905872646838961 ,341
2018-10-18,158.27 ,162.35 ,157.32 ,-2.236  ,161.67 ,161.89   ,1285882,20181018,3        ,4.654892608884313 ,4.922422960593766 ,342
2018-10-19,159.77 ,161.22 ,158.595,0.948   ,158.83 ,158.27   ,1098460,20181019,4        ,4.5312660080766465,4.705433232514596 ,343
2018-10-22,159.44 ,161.6  ,159.11 ,-0.207  ,160.87 ,159.77   ,781950 ,20181022,0        ,4.422060007342404 ,4.522042134845981 ,344
2018-10-23,157.23 ,158.0  ,154.28 ,-1.386  ,156.59 ,159.44   ,978587 ,20181023,1        ,4.519145461220371 ,4.651103183533189 ,345
2018-10-24,154.02 ,159.0  ,153.74 ,-2.042  ,157.64 ,157.23   ,1007702,20181024,2        ,4.626495873836703 ,4.790956092395433 ,346
2018-10-25,155.02 ,156.58 ,151.45 ,0.649   ,153.5  ,154.02   ,115164 ,20181025,3        ,4.731359885306099 ,4.922828613409383 ,347
2018-10-26,141.63 ,148.0  ,140.84 ,-8.638  ,148.0  ,155.02   ,4445008,20181026,4        ,5.499418077551006 ,6.023784798288137 ,348
2018-10-29,141.26 ,147.335,139.36 ,-0.261  ,142.81 ,141.63   ,2307536,20181029,0        ,6.423107343228192 ,7.308613491849722 ,349
2018-10-30,141.14 ,142.55 ,139.11 ,-0.085  ,141.98 ,141.26   ,1867349,20181030,1        ,6.151915766571084 ,6.7927983596030925,350
2018-10-31,145.48 ,147.105,142.89 ,3.075   ,142.89 ,141.14   ,1851870,20181031,2        ,6.124014333246439 ,6.666425244989346 ,351
2018-11-01,149.94 ,150.38 ,145.475,3.066   ,145.48 ,145.48   ,1490346,20181101,3        ,6.407285757496765 ,7.009568545657435 ,352
2018-11-02,149.46 ,151.57 ,148.63 ,-0.32   ,151.39 ,149.94   ,1149290,20181102,4        ,6.37844159772433  ,6.88695940623644  ,353
2018-11-05,149.46 ,151.57 ,148.63 ,0.0     ,151.39 ,149.46   ,1149290,20181105,0        ,6.065855997931208 ,6.360698152071581 ,354
2018-11-06,150.99 ,151.42 ,149.26 ,1.024   ,150.0  ,149.46   ,1045082,20181106,1        ,5.710778179937461 ,5.800605065128702 ,355
2018-11-07,153.39 ,154.12 ,151.42 ,1.59    ,152.04 ,150.99   ,34604  ,20181107,2        ,5.615252890852235 ,5.6485243897782045,356
2018-11-08,153.45 ,154.365,151.36 ,0.039   ,151.83 ,153.39   ,1016359,20181108,3        ,5.411593537138395 ,5.345387804474444 ,357
2018-11-09,153.5  ,155.96 ,152.53 ,0.033   ,154.82 ,153.45   ,1718669,20181109,4        ,5.231448670125814 ,5.090002763877853 ,358
2018-11-12,150.07 ,153.59 ,149.6  ,-2.235  ,153.05 ,153.5    ,1327110,20181112,0        ,5.118589700114377 ,4.94333572869414  ,359
2018-11-13,148.06 ,150.72 ,147.4  ,-1.339  ,149.76 ,150.07   ,1102371,20181113,1        ,5.2078088182857964,5.0975576315349205,360
2018-11-14,146.39 ,149.2  ,144.8  ,-1.128  ,148.93 ,148.06   ,61238  ,20181114,2        ,5.213462562077995 ,5.120549947330262 ,361
2018-11-15,147.46 ,148.65 ,143.85 ,0.731   ,145.24 ,146.39   ,1254006,20181115,3        ,5.175875056434541 ,5.077809954352895 ,362
2018-11-16,147.25 ,149.11 ,146.3  ,-0.142  ,146.73 ,147.46   ,1565027,20181116,4        ,4.960795505849583 ,4.775435293772509 ,363
2018-11-19,147.41 ,148.28 ,147.43 ,0.109   ,147.59 ,147.25   ,1836   ,20181119,0        ,4.58708682349962  ,4.252043921269507 ,364
2018-11-20,145.95 ,146.5  ,144.16 ,-0.99   ,145.58 ,147.41   ,60590  ,20181120,1        ,4.450988021363293 ,4.09710473176691  ,365
2018-11-21,150.76 ,151.86 ,147.03 ,3.296   ,147.03 ,145.95   ,1761726,20181121,2        ,4.485443655784813 ,4.194824100864657 ,366
2018-11-23,150.19 ,151.25 ,149.37 ,-0.378  ,149.37 ,150.76   ,522713 ,20181123,4        ,4.559494232531647 ,4.342180887416033 ,367
2018-11-26,153.92 ,154.18 ,150.96 ,2.484   ,152.13 ,150.19   ,1148194,20181126,0        ,4.455903847756044 ,4.219223435760564 ,368
2018-11-27,152.71 ,154.03 ,151.78 ,-0.786  ,152.75 ,153.92   ,829099 ,20181127,1        ,4.399912588869131 ,4.16866031099249  ,369
2018-11-28,158.71 ,158.75 ,152.39 ,3.929   ,153.28 ,152.71   ,1121584,20181128,2        ,4.5781023535173935,4.460838936193492 ,370
2018-11-29,158.71 ,158.75 ,152.39 ,0.0     ,153.28 ,158.71   ,1121584,20181129,3        ,4.740093048652177 ,4.7140604113676945,371
2018-11-30,159.07 ,159.54 ,156.27 ,0.227   ,156.62 ,158.71   ,2937857,20181130,4        ,4.606448226047433 ,4.521519023185332 ,372
2018-12-03,159.07 ,159.54 ,156.27 ,0.0     ,156.62 ,159.07   ,2937857,20181203,0        ,4.484952932770391 ,4.354649820093952 ,373
2018-12-04,152.45 ,159.31 ,152.35 ,-4.162  ,157.87 ,159.07   ,1317488,20181204,1        ,4.7099572116094475,4.7020298440814265,374
2018-12-06,149.84 ,150.18 ,146.8  ,-1.712  ,149.35 ,152.45   ,1523688,20181206,3        ,5.39723382873586  ,5.7110925315372345,375
2018-12-07,145.78 ,150.79 ,144.78 ,-2.71   ,150.32 ,149.84   ,1165785,20181207,4        ,5.603848935214418 ,5.972280193998935 ,376
2018-12-10,145.75 ,146.51 ,142.91 ,-0.021  ,145.54 ,145.78   ,973566 ,20181210,0        ,5.724408122922199 ,6.099976168132412 ,377
2018-12-11,145.41 ,148.93 ,144.64 ,-0.233  ,147.82 ,145.75   ,1141904,20181211,1        ,5.594007384474728 ,5.858646012381427 ,378
2018-12-12,148.43 ,149.84 ,147.23 ,2.077   ,149.08 ,145.41   ,1567610,20181212,2        ,5.457279440431571 ,5.622826544063903 ,379
2018-12-13,148.95 ,149.96 ,147.65 ,0.35    ,148.67 ,148.43   ,1103702,20181213,3        ,5.374799491301429 ,5.479783004855384 ,380
2018-12-14,145.52 ,148.46 ,145.21 ,-2.303  ,147.68 ,148.95   ,1482321,20181214,4        ,5.1816359011831175,5.182478604208    ,381
2018-12-17,141.39 ,146.145,140.64 ,-2.838  ,145.59 ,145.52   ,1509215,20181217,0        ,5.4660326374391985,5.599481456980267 ,382
2018-12-18,142.2  ,144.12 ,141.12 ,0.573   ,142.41 ,141.39   ,1245350,20181218,1        ,5.369120579490181 ,5.439550596049565 ,383
2018-12-19,139.5  ,143.938,137.44 ,-1.899  ,142.71 ,142.2    ,1554311,20181219,2        ,5.471745981354709 ,5.580677183242956 ,384
2018-12-20,136.67 ,139.84 ,135.41 ,-2.029  ,139.07 ,139.5    ,1881883,20181220,3        ,5.591587255777008 ,5.741920225477227 ,385
2018-12-21,132.58 ,139.34 ,132.55 ,-2.993  ,135.98 ,136.67   ,2324410,20181221,4        ,5.715079323433643 ,5.902997528746928 ,386
2018-12-24,129.35 ,132.07 ,129.26 ,-2.436  ,131.82 ,132.58   ,724543 ,20181224,0        ,5.869163021303314 ,6.103931191580674 ,387
2018-12-26,136.65 ,136.85 ,129.77 ,5.644   ,129.77 ,129.35   ,1250226,20181226,2        ,5.9792391102757385,6.234073699369915 ,388
2018-12-27,136.65 ,136.85 ,129.77 ,0.0     ,129.77 ,136.65   ,1250226,20181227,3        ,6.117490100250668 ,6.402863872787256 ,389
2018-12-28,136.65 ,136.85 ,129.77 ,0.0     ,129.77 ,136.65   ,1250226,20181228,4        ,6.204991000227879 ,6.493148689748953 ,390
2018-12-31,136.65 ,136.85 ,129.77 ,0.0     ,129.77 ,136.65   ,1250226,20181231,0        ,6.2845372729344335,6.571395531115757 ,391
