          ,close  ,high   ,low    ,p_change             ,open  ,pre_close,volume  ,date    ,date_week,key,atr21             ,atr14
2018-11-14,139.5  ,142.265,138.51 ,-0.157               ,142.25,139.72   ,600331  ,20181114,2        ,361,4.748547695263369 ,4.703866297615877
2018-11-15,141.84 ,141.91 ,137.93 ,1.6769999999999998   ,138.85,139.5    ,8564991 ,20181115,3        ,362,4.678679722966698 ,4.607350791267092
2018-11-16,140.18 ,141.84 ,139.92 ,-1.17                ,140.42,141.84   ,8628027 ,20181116,4        ,363,4.466072475424271 ,4.30503735243148
2018-11-19,138.78 ,140.47 ,138.8  ,-0.999               ,140.47,140.18   ,42192   ,20181119,0        ,364,4.336429523112976 ,4.136365705440618
2018-11-20,133.34 ,134.47 ,129.55 ,-3.92                ,130.31,138.78   ,1187789 ,20181120,1        ,365,4.908572293739069 ,5.002183611381869
2018-11-21,134.42 ,135.78 ,133.63 ,0.81                 ,134.36,133.34   ,7416057 ,20181121,2        ,366,4.93052026703552  ,5.0218924631976245
2018-11-23,132.87 ,134.25 ,132.49 ,-1.153               ,132.59,134.42   ,3676032 ,20181123,4        ,367,4.642291151850472 ,4.586973468104607
2018-11-26,135.94 ,136.52 ,134.25 ,2.311                ,134.6 ,132.87   ,9144597 ,20181126,0        ,368,4.426628319864066 ,4.278043672357327
2018-11-27,135.91 ,136.31 ,134.12 ,-0.022               ,135.28,135.94   ,7877868 ,20181127,1        ,369,4.33693483624006  ,4.1663045160430165
2018-11-28,141.38 ,141.54 ,136.869,4.025                ,137.07,135.91   ,11265076,20181128,2        ,370,4.451758942036418 ,4.357463913903947
2018-11-29,141.38 ,141.54 ,136.869,0.0                  ,137.07,141.38   ,11265076,20181129,3        ,371,4.558871765487649 ,4.527135392050084
2018-11-30,141.71 ,142.26 ,138.63 ,0.233                ,139.01,141.38   ,11362793,20181130,4        ,372,4.474428877716044 ,4.407517339776739
2018-12-03,141.71 ,142.26 ,138.63 ,0.0                  ,139.01,141.71   ,11362793,20181203,0        ,373,4.397662616105494 ,4.303848361139839
2018-12-04,138.64 ,144.35 ,138.5  ,-2.166               ,143.13,141.71   ,13982068,20181204,1        ,374,4.529693287368631 ,4.51000191298786
2018-12-06,141.05 ,141.11 ,133.48 ,1.7380000000000002   ,135.04,138.64   ,16391896,20181206,3        ,375,4.86608480669876  ,5.006001657922819
2018-12-07,137.11 ,142.13 ,135.99 ,-2.793               ,140.82,141.05   ,14007711,20181207,4        ,376,4.981895278817054 ,5.1572014368664405
2018-12-10,137.88 ,138.27 ,134.855,0.562                ,136.25,137.11   ,15744294,20181210,0        ,377,5.0921775261973234,5.295574578617584
2018-12-11,136.81 ,140.05 ,135.92 ,-0.7759999999999999  ,139.94,137.88   ,12466320,20181211,1        ,378,5.004706841997569 ,5.140164634801909
2018-12-12,137.8  ,140.88 ,137.75 ,0.7240000000000001   ,139.3 ,136.81   ,10387198,20181212,2        ,379,4.8342789472705165,4.872142683494988
2018-12-13,137.54 ,139.13 ,136.15 ,-0.189               ,138.3 ,137.8    ,8780914 ,20181213,3        ,380,4.665708133882287 ,4.619856992362322
2018-12-14,135.09 ,136.72 ,134.55 ,-1.781               ,135.69,137.54   ,9351186 ,20181214,4        ,381,4.537007394438443 ,4.437209393380678
2018-12-17,131.4  ,134.43 ,130.69 ,-2.732               ,134.21,135.09   ,11796196,20181217,0        ,382,4.747279449489493 ,4.758914807596588
2018-12-18,132.66 ,134.17 ,131.8  ,0.959                ,132.29,131.4    ,12762333,20181218,1        ,383,4.614799499535905 ,4.563059499917046
2018-12-19,131.26 ,135.87 ,129.52 ,-1.055               ,132.93,132.66   ,13819008,20181219,2        ,384,4.772544999578095 ,4.80131823326144
2018-12-20,128.76 ,132.01 ,127.15 ,-1.905               ,130.16,131.26   ,18091669,20181220,3        ,385,4.839586363252813 ,4.895809135493246
2018-12-21,124.26 ,130.33 ,122.95 ,-3.495               ,127.18,128.76   ,25448609,20181221,4        ,386,5.155078512048012 ,5.351034584094144
2018-12-24,121.73 ,125.21 ,121.6  ,-2.036               ,122.08,124.26   ,8617681 ,20181224,0        ,387,5.337344101861828 ,5.592229972881591
2018-12-26,130.23 ,130.24 ,123.0  ,6.983                ,123.02,121.73   ,13499510,20181226,2        ,388,5.5103128198743905,5.811932643164047
2018-12-27,130.23 ,130.24 ,123.0  ,0.0                  ,123.02,130.23   ,13499510,20181227,3        ,389,5.783011654431264 ,6.17167495740884
2018-12-28,130.23 ,130.24 ,123.0  ,0.0                  ,123.02,130.23   ,13499510,20181228,4        ,390,5.91546514039206  ,6.314118296420995
2018-12-31,130.23 ,130.24 ,123.0  ,0.0                  ,123.02,130.23   ,13499510,20181231,0        ,391,6.035877400356419 ,6.43756919023153
