,timestamp,open,high,low,close,pre_close,p_change,pip_change
2183,2012-02-22,1.5776,1.5813,1.5645,1.5665,1.5776,-0.007036004056795053,-70.36004056795053
2182,2012-02-23,1.5665,1.5747,1.5648,1.5741,1.5665,0.004851579955314378,48.51579955314378
2181,2012-02-24,1.5743,1.5898,1.572,1.5875,1.5741,0.008512800965631007,85.12800965631007
2180,2012-02-27,1.5882,1.5901,1.5808,1.5823,1.5875,-0.0032755905511809846,-32.75590551180984
2179,2012-02-28,1.582,1.5907,1.5798,1.5898,1.5823,0.004739935536876683,47.39935536876683
2178,2012-02-29,1.5899,1.5981,1.5894,1.5915,1.5898,0.001069316895206729,10.693168952067289
2177,2012-03-01,1.5914,1.5974,1.5894,1.5957,1.5915,0.002639019792648467,26.39019792648467
2176,2012-03-02,1.5954,1.5966,1.5821,1.5831,1.5957,-0.007896221094190636,-78.96221094190636
2175,2012-03-05,1.5835,1.5876,1.5784,1.5864,1.5831,0.002084517718400569,20.845177184005692
2174,2012-03-06,1.5861,1.5882,1.5694,1.5715,1.5864,-0.00939233484619273,-93.92334846192729
2173,2012-03-07,1.5711,1.5758,1.5696,1.5739,1.5715,0.0015272033089406278,15.272033089406278
2172,2012-03-08,1.5738,1.5833,1.5722,1.5828,1.5739,0.005654742995107709,56.54742995107709
2171,2012-03-09,1.5827,1.5832,1.566,1.567,1.5828,-0.009982309830679825,-99.82309830679826
2170,2012-03-12,1.5669,1.5695,1.5602,1.5633,1.567,-0.002361199744735143,-23.611997447351428
2169,2012-03-13,1.5632,1.5747,1.5619,1.5704,1.5633,0.0045416746625728255,45.41674662572825
2168,2012-03-14,1.5707,1.5743,1.5648,1.5666,1.5704,-0.0024197656647988453,-24.197656647988453
2167,2012-03-15,1.5665,1.5736,1.5633,1.5711,1.5666,0.002872462657985464,28.72462657985464
2166,2012-03-16,1.571,1.586,1.5692,1.5831,1.5711,0.007637960664502508,76.37960664502508
2165,2012-03-19,1.5844,1.5913,1.582,1.5889,1.5831,0.003663697808097943,36.63697808097943
2164,2012-03-20,1.5889,1.5897,1.583,1.5855,1.5889,-0.0021398451759079284,-21.398451759079286
2163,2012-03-21,1.5855,1.5923,1.5816,1.5863,1.5855,0.0005045726900032577,5.045726900032577
2162,2012-03-22,1.5864,1.5892,1.577,1.5814,1.5863,-0.0030889491268991653,-30.889491268991655
2161,2012-03-23,1.5814,1.5906,1.5804,1.5868,1.5814,0.0034146958391299,34.146958391298995
2160,2012-03-26,1.5872,1.5973,1.5799,1.5966,1.5868,0.006175951600705831,61.75951600705831
2159,2012-03-27,1.5968,1.6,1.594,1.5946,1.5966,-0.0012526619065513778,-12.526619065513778
2158,2012-03-28,1.5945,1.5964,1.5841,1.5887,1.5946,-0.00369998745766964,-36.9998745766964
2157,2012-03-29,1.5887,1.5958,1.5858,1.5952,1.5887,0.004091395480581683,40.91395480581683
2156,2012-03-30,1.5951,1.6036,1.5944,1.6005,1.5952,0.0033224674022067635,33.22467402206763
2155,2012-04-02,1.6004,1.6062,1.5976,1.602,1.6005,0.0009372071227742307,9.372071227742307
2154,2012-04-03,1.602,1.6046,1.589,1.5911,1.602,-0.006803995006242292,-68.03995006242292
2153,2012-04-04,1.5908,1.5913,1.5832,1.589,1.5911,-0.0013198416190056683,-13.198416190056683
2152,2012-04-05,1.5889,1.5908,1.5803,1.5826,1.589,-0.0040276903713026835,-40.27690371302683
2151,2012-04-06,1.5825,1.589,1.582,1.5869,1.5826,0.0027170478958675748,27.170478958675748
2150,2012-04-09,1.5889,1.5913,1.5834,1.5896,1.5869,0.0017014304619067389,17.01430461906739
2149,2012-04-10,1.5896,1.593,1.5809,1.586,1.5896,-0.002264720684448829,-22.647206844488288
2148,2012-04-11,1.5861,1.5938,1.5849,1.5907,1.586,0.0029634300126102353,29.634300126102353
2147,2012-04-12,1.5909,1.5984,1.5906,1.5957,1.5907,0.0031432702583766847,31.432702583766847
2146,2012-04-13,1.5957,1.5969,1.5839,1.5854,1.5957,-0.006454847402393882,-64.54847402393882
2145,2012-04-16,1.5847,1.591,1.5817,1.5895,1.5854,0.0025860981455783083,25.860981455783083
2144,2012-04-17,1.5896,1.5969,1.586,1.5926,1.5895,0.0019502988361119744,19.502988361119744
2143,2012-04-18,1.5924,1.6041,1.5893,1.6017,1.5926,0.005713926911967704,57.13926911967704
2142,2012-04-19,1.6015,1.6078,1.6007,1.6051,1.6017,0.002122744583879621,21.22744583879621
2141,2012-04-20,1.6053,1.6148,1.6036,1.6119,1.6051,0.004236496168463111,42.36496168463111
2140,2012-04-23,1.6127,1.6134,1.6074,1.6122,1.6119,0.00018611576400529017,1.8611576400529017
2139,2012-04-24,1.6123,1.6163,1.6108,1.6141,1.6122,0.0011785138320308253,11.785138320308253
2138,2012-04-25,1.6141,1.6182,1.608,1.6168,1.6141,0.0016727588129608062,16.727588129608062
2137,2012-04-26,1.6168,1.6206,1.6156,1.618,1.6168,0.0007422068283029493,7.422068283029493
2136,2012-04-27,1.6177,1.6279,1.6151,1.626,1.618,0.0049443757725586845,49.44375772558685
2135,2012-04-30,1.6273,1.63,1.6219,1.6237,1.626,-0.0014145141451414878,-14.145141451414878
2134,2012-05-01,1.6237,1.6247,1.6185,1.6218,1.6237,-0.001170166902752956,-11.70166902752956
2133,2012-05-02,1.622,1.6238,1.6159,1.6194,1.6218,-0.0014798372179060104,-14.798372179060104
2132,2012-05-03,1.6195,1.6215,1.6159,1.6178,1.6194,-0.000988020254415245,-9.88020254415245
2131,2012-05-04,1.6179,1.6199,1.6141,1.6144,1.6178,-0.002101619483248718,-21.01619483248718
2130,2012-05-07,1.615,1.6197,1.6112,1.6193,1.6144,0.0030351833498512004,30.351833498512004
2129,2012-05-08,1.619,1.6198,1.6123,1.6152,1.6193,-0.0025319582535663354,-25.319582535663354
2128,2012-05-09,1.6151,1.6158,1.607,1.6131,1.6152,-0.0013001485884100994,-13.001485884100994
2127,2012-05-10,1.613,1.6182,1.609,1.6131,1.6131,0.0,0.0
2126,2012-05-11,1.6131,1.6143,1.6057,1.6066,1.6131,-0.004029508399975179,-40.29508399975179
2125,2012-05-14,1.6064,1.6122,1.605,1.6096,1.6066,0.001867297398232326,18.67297398232326
2124,2012-05-15,1.6097,1.6113,1.5987,1.5998,1.6096,-0.006088469184890588,-60.88469184890588
2123,2012-05-16,1.5996,1.5997,1.5887,1.5911,1.5998,-0.00543817977247163,-54.38179772471629
2122,2012-05-17,1.591,1.5932,1.5778,1.5781,1.5911,-0.008170448117654439,-81.70448117654439
2121,2012-05-18,1.5781,1.5837,1.573,1.5816,1.5781,0.002217856916545191,22.17856916545191
2120,2012-05-21,1.5808,1.584,1.5778,1.5821,1.5816,0.0003161355589278436,3.161355589278436
2119,2012-05-22,1.5821,1.5847,1.5739,1.5763,1.5821,-0.0036660135263257843,-36.66013526325784
2118,2012-05-23,1.5762,1.5771,1.5674,1.569,1.5763,-0.004631098141216872,-46.310981412168715
2117,2012-05-24,1.5691,1.5726,1.5637,1.5668,1.569,-0.0014021669853410135,-14.021669853410135
2116,2012-05-25,1.5667,1.5699,1.5629,1.5657,1.5668,-0.0007020679091140902,-7.020679091140902
2115,2012-05-28,1.5677,1.5717,1.567,1.5679,1.5657,0.0014051223095101761,14.051223095101761
2114,2012-05-29,1.5675,1.5716,1.5606,1.5632,1.5679,-0.0029976401556223164,-29.976401556223166
2113,2012-05-30,1.5632,1.5638,1.5472,1.5479,1.5632,-0.00978761514841342,-97.8761514841342
2112,2012-05-31,1.548,1.5526,1.5359,1.5403,1.5479,-0.004909877899089143,-49.09877899089143
2111,2012-06-01,1.539,1.5435,1.5266,1.5361,1.5403,-0.0027267415438551046,-27.267415438551048
2110,2012-06-04,1.5368,1.5415,1.5339,1.5381,1.5361,0.0013019985678015544,13.019985678015544
2109,2012-06-05,1.5382,1.5408,1.5319,1.5376,1.5381,-0.00032507639295231705,-3.2507639295231705
2108,2012-06-06,1.5373,1.5515,1.537,1.5488,1.5376,0.007284079084287187,72.84079084287187
2107,2012-06-07,1.5489,1.5599,1.5429,1.5532,1.5488,0.0028409090909091717,28.409090909091717
2106,2012-06-08,1.5531,1.5537,1.5402,1.5454,1.5532,-0.005021890291011966,-50.21890291011965
2105,2012-06-11,1.5524,1.5581,1.5469,1.5472,1.5454,0.0011647469910700536,11.647469910700536
2104,2012-06-12,1.5469,1.5588,1.5454,1.5567,1.5472,0.006140124095139754,61.40124095139754
2103,2012-06-13,1.5562,1.5597,1.5501,1.5509,1.5567,-0.0037258302820067923,-37.258302820067925
2102,2012-06-14,1.551,1.5563,1.5471,1.5551,1.5509,0.0027081049713069127,27.081049713069127
2101,2012-06-15,1.5551,1.5726,1.5474,1.5703,1.5551,0.009774291042376815,97.74291042376815
2100,2012-06-18,1.5727,1.573,1.5634,1.5666,1.5703,-0.002356237661593319,-23.56237661593319
2099,2012-06-19,1.5665,1.5757,1.5613,1.5724,1.5666,0.0037022852036256992,37.02285203625699
2098,2012-06-20,1.5714,1.5777,1.565,1.5704,1.5724,-0.0012719409819383909,-12.719409819383909
2097,2012-06-21,1.5705,1.5732,1.5575,1.5596,1.5704,-0.006877228731533291,-68.77228731533292
2096,2012-06-22,1.5595,1.5634,1.5555,1.5576,1.5596,-0.0012823800974608446,-12.823800974608446
2095,2012-06-25,1.5583,1.5594,1.5537,1.5571,1.5576,-0.0003210066769390174,-3.210066769390174
2094,2012-06-26,1.5569,1.5651,1.5561,1.5635,1.5571,0.004110204868023937,41.10204868023936
2093,2012-06-27,1.5633,1.5641,1.5545,1.5565,1.5635,-0.004477134633834257,-44.77134633834257
2092,2012-06-28,1.5565,1.5624,1.5483,1.5515,1.5565,-0.0032123353678122912,-32.12335367812291
2091,2012-06-29,1.5514,1.5714,1.5506,1.5706,1.5515,0.012310667096358197,123.10667096358196
2090,2012-07-02,1.5696,1.5722,1.564,1.569,1.5706,-0.0010187189609066616,-10.187189609066616
2089,2012-07-03,1.5691,1.5713,1.5656,1.5685,1.569,-0.00031867431485022024,-3.1867431485022024
2088,2012-07-04,1.5687,1.569,1.5573,1.5593,1.5685,-0.005865476569971384,-58.65476569971384
2087,2012-07-05,1.5593,1.5623,1.5498,1.5522,1.5593,-0.004553325210030046,-45.53325210030046
2086,2012-07-06,1.5521,1.5551,1.5458,1.5489,1.5522,-0.002126014688828781,-21.260146888287814
2085,2012-07-09,1.5475,1.5534,1.5469,1.5524,1.5489,0.0022596681515913986,22.596681515913986
2084,2012-07-10,1.5524,1.5549,1.5476,1.5515,1.5524,-0.0005797474877607955,-5.797474877607955
2083,2012-07-11,1.5516,1.5578,1.5483,1.5502,1.5515,-0.0008378988076055416,-8.378988076055416
2082,2012-07-12,1.5507,1.5516,1.539,1.5431,1.5502,-0.004580054186556604,-45.80054186556603
2081,2012-07-13,1.543,1.558,1.5413,1.5574,1.5431,0.009267059814658696,92.67059814658695
2080,2012-07-16,1.5579,1.5654,1.5516,1.5631,1.5574,0.0036599460639528125,36.599460639528125
2079,2012-07-17,1.5632,1.5678,1.5552,1.5643,1.5631,0.0007677052012027286,7.677052012027286
2078,2012-07-18,1.5648,1.5668,1.558,1.5652,1.5643,0.0005753372115322453,5.753372115322453
2077,2012-07-19,1.5653,1.5737,1.5635,1.5717,1.5652,0.004152823920265947,41.528239202659464
2076,2012-07-20,1.5718,1.5722,1.561,1.5619,1.5717,-0.0062352866323089895,-62.3528663230899
2075,2012-07-23,1.5606,1.5616,1.5483,1.5501,1.5619,-0.007554901082015508,-75.54901082015508
2074,2012-07-24,1.5501,1.5552,1.5485,1.5504,1.5501,0.0001935359009095361,1.935359009095361
2073,2012-07-25,1.5504,1.5551,1.5457,1.5493,1.5504,-0.0007094943240454343,-7.094943240454343
2072,2012-07-26,1.5494,1.5723,1.5469,1.5683,1.5493,0.01226360291744677,122.6360291744677
2071,2012-07-27,1.5684,1.5768,1.5664,1.5743,1.5683,0.003825798635465061,38.25798635465061
2070,2012-07-30,1.573,1.574,1.5672,1.5705,1.5743,-0.0024137711998983846,-24.137711998983846
2069,2012-07-31,1.5703,1.573,1.5624,1.5672,1.5705,-0.00210124164278902,-21.0124164278902
2068,2012-08-01,1.5672,1.569,1.5531,1.5537,1.5672,-0.008614088820826815,-86.14088820826815
2067,2012-08-02,1.5539,1.5678,1.5488,1.5514,1.5537,-0.0014803372594452968,-14.803372594452968
2066,2012-08-03,1.5514,1.5657,1.5502,1.5642,1.5514,0.008250612350135356,82.50612350135356
2065,2012-08-06,1.5635,1.5665,1.5545,1.5598,1.5642,-0.002812939521800284,-28.12939521800284
2064,2012-08-07,1.56,1.5684,1.5562,1.562,1.5598,0.0014104372355430161,14.104372355430161
2063,2012-08-08,1.5621,1.5676,1.5571,1.5656,1.562,0.0023047375160052397,23.047375160052397
2062,2012-08-09,1.5657,1.5685,1.5604,1.5633,1.5656,-0.0014690853346960298,-14.690853346960298
2061,2012-08-10,1.5634,1.5701,1.5576,1.5683,1.5633,0.0031983624384315235,31.983624384315235
2060,2012-08-13,1.5675,1.5717,1.5655,1.568,1.5683,-0.00019128993177319753,-1.9128993177319753
2059,2012-08-14,1.5679,1.5728,1.5669,1.5674,1.568,-0.000382653061224536,-3.82653061224536
2058,2012-08-15,1.5675,1.5702,1.5659,1.5679,1.5674,0.00031899961720061043,3.1899961720061043
2057,2012-08-16,1.5679,1.5744,1.5634,1.5734,1.5679,0.0035078767778555786,35.078767778555786
2056,2012-08-17,1.5735,1.5739,1.5673,1.5697,1.5734,-0.0023515952713867305,-23.515952713867307
2055,2012-08-20,1.5695,1.5717,1.5676,1.5708,1.5697,0.0007007708479327412,7.0077084793274125
2054,2012-08-21,1.5709,1.5804,1.5704,1.5782,1.5708,0.004710975299210718,47.109752992107175
2053,2012-08-22,1.5782,1.5883,1.5765,1.5881,1.5782,0.006272969205423973,62.72969205423973
2052,2012-08-23,1.588,1.5912,1.5853,1.5858,1.5881,-0.0014482715194257256,-14.482715194257256
2051,2012-08-24,1.5858,1.5869,1.58,1.58,1.5858,-0.0036574599571194133,-36.574599571194135
2050,2012-08-27,1.5814,1.5828,1.5785,1.5789,1.58,-0.0006962025316455955,-6.962025316455955
2049,2012-08-28,1.5789,1.5836,1.5752,1.5817,1.5789,0.001773386534929422,17.73386534929422
2048,2012-08-29,1.5819,1.5855,1.5801,1.5827,1.5817,0.0006322311437061412,6.322311437061412
2047,2012-08-30,1.5828,1.5875,1.5769,1.5783,1.5827,-0.002780059392177847,-27.80059392177847
2046,2012-08-31,1.5783,1.5895,1.5776,1.5863,1.5783,0.005068744852056106,50.68744852056106
2045,2012-09-03,1.5879,1.5898,1.5847,1.5882,1.5863,0.001197755783899579,11.97755783899579
2044,2012-09-04,1.5882,1.591,1.5857,1.5875,1.5882,-0.00044075053519720964,-4.407505351972096
2043,2012-09-05,1.5873,1.5934,1.5824,1.5901,1.5875,0.0016377952755906033,16.377952755906033
2042,2012-09-06,1.5901,1.5943,1.588,1.5935,1.5901,0.0021382302999810587,21.382302999810587
2041,2012-09-07,1.5933,1.6034,1.5921,1.6024,1.5935,0.005585189833699378,55.85189833699378
2040,2012-09-10,1.6012,1.6018,1.5958,1.5985,1.6024,-0.0024338492261607447,-24.33849226160745
2039,2012-09-11,1.5986,1.6083,1.5985,1.6066,1.5985,0.005067250547388102,50.672505473881024
2038,2012-09-12,1.6067,1.6131,1.6062,1.6107,1.6066,0.0025519731109173716,25.519731109173716
2037,2012-09-13,1.6107,1.6174,1.6072,1.6149,1.6107,0.0026075619295957697,26.075619295957697
2036,2012-09-14,1.615,1.6255,1.6135,1.6211,1.6149,0.003839247012198843,38.39247012198843
2035,2012-09-17,1.6228,1.6273,1.6208,1.6246,1.6211,0.002159027820615611,21.59027820615611
2034,2012-09-18,1.6247,1.6267,1.6219,1.624,1.6246,-0.0003693216791825771,-3.693216791825771
2033,2012-09-19,1.6238,1.6271,1.6183,1.622,1.624,-0.0012315270935960854,-12.315270935960854
2032,2012-09-20,1.622,1.6236,1.6161,1.6214,1.622,-0.00036991368680650005,-3.6991368680650005
2031,2012-09-21,1.6215,1.6309,1.6211,1.6219,1.6214,0.0003083754779820147,3.083754779820147
2030,2012-09-24,1.6242,1.6247,1.618,1.6221,1.6219,0.00012331216474525952,1.2331216474525952
2029,2012-09-25,1.6221,1.6268,1.618,1.6192,1.6221,-0.001787805930583919,-17.878059305839187
2028,2012-09-26,1.6193,1.6209,1.6136,1.6167,1.6192,-0.0015439723320157528,-15.439723320157528
2027,2012-09-27,1.6167,1.6243,1.6163,1.6234,1.6167,0.00414424444856798,41.4424444856798
2026,2012-09-28,1.6234,1.6272,1.6112,1.616,1.6234,-0.0045583343599850945,-45.58334359985095
2025,2012-10-01,1.6124,1.6174,1.6107,1.6129,1.616,-0.0019183168316831978,-19.183168316831978
2024,2012-10-02,1.6131,1.6187,1.6123,1.6129,1.6129,0.0,0.0
2023,2012-10-03,1.613,1.614,1.6065,1.6079,1.6129,-0.003100006200012384,-31.00006200012384
2022,2012-10-04,1.608,1.6202,1.6075,1.6191,1.6079,0.006965607313887512,69.65607313887512
2021,2012-10-05,1.6191,1.6216,1.612,1.613,1.6191,-0.003767525168303365,-37.67525168303365
2020,2012-10-08,1.6134,1.6139,1.6018,1.6019,1.613,-0.006881587104773601,-68.81587104773601
2019,2012-10-09,1.6022,1.6046,1.5973,1.6001,1.6019,-0.0011236656470441364,-11.236656470441364
2018,2012-10-10,1.6001,1.6034,1.5975,1.6001,1.6001,0.0,0.0
2017,2012-10-11,1.6,1.6054,1.5983,1.6047,1.6001,0.0028748203237296543,28.748203237296543
2016,2012-10-12,1.6047,1.6097,1.6016,1.607,1.6047,0.0014332897114726073,14.332897114726073
2015,2012-10-15,1.6078,1.6081,1.6018,1.6071,1.607,6.222775357800359e-05,0.6222775357800359
2014,2012-10-16,1.6071,1.6134,1.6058,1.612,1.6071,0.003048970194760914,30.489701947609138
2013,2012-10-17,1.6119,1.6178,1.6109,1.6141,1.612,0.0013027295285359397,13.027295285359397
2012,2012-10-18,1.6139,1.6171,1.6037,1.6047,1.6141,-0.005823678830307988,-58.23678830307988
2011,2012-10-19,1.6047,1.6067,1.5996,1.5996,1.6047,-0.003178164142830453,-31.781641428304532
2010,2012-10-22,1.6007,1.6052,1.5988,1.6012,1.5996,0.0010002500625156951,10.002500625156951
2009,2012-10-23,1.6012,1.6024,1.5912,1.595,1.6012,-0.0038720959280539313,-38.72095928053931
2008,2012-10-24,1.595,1.6048,1.5934,1.604,1.595,0.005642633228840177,56.42633228840177
2007,2012-10-25,1.6036,1.6143,1.6024,1.6119,1.604,0.004925187032418954,49.25187032418954
2006,2012-10-26,1.6119,1.6141,1.608,1.6091,1.6119,-0.0017370804640487458,-17.370804640487457
2005,2012-10-29,1.6093,1.6099,1.6005,1.6027,1.6091,-0.003977378658877595,-39.77378658877595
2004,2012-10-30,1.6028,1.6086,1.6019,1.6077,1.6027,0.0031197354464340687,31.197354464340687
2003,2012-10-31,1.6078,1.6139,1.6065,1.6128,1.6077,0.003172233625676535,31.72233625676535
2002,2012-11-01,1.6129,1.6175,1.6117,1.6123,1.6128,-0.0003100198412697708,-3.100198412697708
2001,2012-11-02,1.6123,1.6133,1.6004,1.6031,1.6123,-0.005706134094151327,-57.06134094151327
2000,2012-11-05,1.6008,1.6039,1.5956,1.5977,1.6031,-0.003368473582434084,-33.68473582434084
1999,2012-11-06,1.5977,1.6008,1.5964,1.5994,1.5977,0.0010640295424673152,10.640295424673152
1998,2012-11-07,1.5994,1.6042,1.5953,1.5986,1.5994,-0.0005001875703388725,-5.001875703388725
1997,2012-11-08,1.5978,1.6004,1.5928,1.598,1.5986,-0.00037532841236076475,-3.7532841236076475
1996,2012-11-09,1.5982,1.6019,1.5886,1.5892,1.598,-0.005506883604505686,-55.068836045056855
1995,2012-11-12,1.5901,1.5915,1.5862,1.5875,1.5892,-0.001069720614145453,-10.69720614145453
1994,2012-11-13,1.5877,1.5916,1.5857,1.5869,1.5875,-0.00037795275590546407,-3.7795275590546407
1993,2012-11-14,1.5868,1.5901,1.5836,1.5839,1.5869,-0.0018904782910075246,-18.904782910075248
1992,2012-11-15,1.584,1.5879,1.5826,1.5862,1.5839,0.0014521118757497842,14.521118757497842
1991,2012-11-16,1.5864,1.5901,1.5834,1.5881,1.5862,0.001197831294918572,11.978312949185721
1990,2012-11-19,1.5885,1.5924,1.5879,1.5908,1.5881,0.0017001448271518615,17.001448271518615
1989,2012-11-20,1.5907,1.5936,1.5889,1.5924,1.5908,0.001005783253708925,10.05783253708925
1988,2012-11-21,1.5924,1.5955,1.5881,1.5951,1.5924,0.0016955538809344528,16.955538809344528
1987,2012-11-22,1.595,1.5978,1.5916,1.594,1.5951,-0.0006896119365555897,-6.896119365555897
1986,2012-11-23,1.5932,1.6051,1.5925,1.6031,1.594,0.005708908406524493,57.08908406524493
1985,2012-11-26,1.6031,1.6038,1.5994,1.6026,1.6031,-0.00031189570207723616,-3.1189570207723616
1984,2012-11-27,1.6026,1.6056,1.6008,1.6023,1.6026,-0.00018719580681392234,-1.8719580681392234
1983,2012-11-28,1.602,1.6025,1.5961,1.6015,1.6023,-0.000499282281720137,-4.99282281720137
1982,2012-11-29,1.6013,1.6048,1.6,1.6039,1.6015,0.0014985950671246862,14.985950671246862
1981,2012-11-30,1.6039,1.6062,1.5988,1.6008,1.6039,-0.001932788827233689,-19.327888272336892
1980,2012-12-03,1.6015,1.6116,1.6012,1.6089,1.6008,0.0050599700149924765,50.599700149924765
1979,2012-12-04,1.6091,1.6131,1.6083,1.6096,1.6089,0.00043507986823287936,4.350798682328794
1978,2012-12-05,1.61,1.6118,1.608,1.6089,1.6096,-0.00043489065606361343,-4.348906560636134
1977,2012-12-06,1.6095,1.6127,1.6037,1.6049,1.6089,-0.00248617067561685,-24.861706756168502
1976,2012-12-07,1.6046,1.6061,1.6001,1.6037,1.6049,-0.0007477101377033613,-7.4771013770336126
1975,2012-12-10,1.6035,1.6096,1.6012,1.6072,1.6037,0.00218245307725895,21.8245307725895
1974,2012-12-11,1.6075,1.6121,1.6066,1.6112,1.6072,0.00248880039820798,24.8880039820798
1973,2012-12-12,1.6112,1.6172,1.6093,1.6147,1.6112,0.0021722939424031473,21.722939424031473
1972,2012-12-13,1.6147,1.6153,1.6084,1.6111,1.6147,-0.0022295163188208456,-22.295163188208456
1971,2012-12-14,1.6111,1.6178,1.6101,1.6168,1.6111,0.003537955434175455,35.37955434175455
1970,2012-12-17,1.6164,1.6216,1.6156,1.6203,1.6168,0.0021647699158833245,21.647699158833245
1969,2012-12-18,1.6202,1.6269,1.6193,1.6251,1.6203,0.0029624143677096093,29.624143677096093
1968,2012-12-19,1.625,1.6306,1.6242,1.6244,1.6251,-0.00043074272352461307,-4.307427235246131
1967,2012-12-20,1.6245,1.6296,1.6237,1.6277,1.6244,0.00203151933021406,20.3151933021406
1966,2012-12-21,1.6277,1.6283,1.6149,1.6169,1.6277,-0.006635129323585343,-66.35129323585343
1965,2012-12-24,1.6148,1.6206,1.6099,1.6121,1.6169,-0.0029686437009091016,-29.686437009091016
1964,2012-12-25,1.6118,1.6142,1.5899,1.6124,1.6121,0.0001860926741517055,1.860926741517055
1963,2012-12-26,1.6123,1.6171,1.6106,1.6135,1.6124,0.0006822128504091474,6.822128504091474
1962,2012-12-27,1.6135,1.6202,1.6065,1.6097,1.6135,-0.002355128602417156,-23.55128602417156
1961,2012-12-28,1.6098,1.617,1.6077,1.6167,1.6097,0.004348636391874328,43.48636391874328
1960,2012-12-31,1.6171,1.6274,1.6131,1.6245,1.6167,0.004824642790870248,48.246427908702486
1959,2013-01-01,1.6251,1.6267,1.6224,1.6244,1.6245,-6.15574022776455e-05,-0.615574022776455
1958,2013-01-02,1.6246,1.638,1.6223,1.6252,1.6244,0.0004924895345972402,4.924895345972402
1957,2013-01-03,1.6255,1.6256,1.609,1.6105,1.6252,-0.009045040610386357,-90.45040610386357
1956,2013-01-04,1.6106,1.6109,1.6008,1.6066,1.6105,-0.002421608196212399,-24.216081962123994
1955,2013-01-07,1.6073,1.6117,1.6019,1.6113,1.6066,0.002925432590563881,29.25432590563881
1954,2013-01-08,1.6114,1.6129,1.6028,1.6053,1.6113,-0.0037237013591510104,-37.237013591510106
1953,2013-01-09,1.6054,1.6075,1.599,1.6022,1.6053,-0.0019311032205817646,-19.311032205817646
1952,2013-01-10,1.6006,1.6168,1.6001,1.6163,1.6022,0.00880039945075528,88.0039945075528
1951,2013-01-11,1.6166,1.6177,1.6087,1.6128,1.6163,-0.002165439584235651,-21.65439584235651
1950,2013-01-14,1.6131,1.6154,1.603,1.6074,1.6128,-0.0033482142857143016,-33.48214285714302
1949,2013-01-15,1.6075,1.6101,1.6031,1.6063,1.6074,-0.0006843349508521834,-6.843349508521834
1948,2013-01-16,1.6063,1.608,1.5973,1.6004,1.6063,-0.003673037415177771,-36.73037415177771
1947,2013-01-17,1.6005,1.6039,1.5954,1.5994,1.6004,-0.0006248437890528091,-6.248437890528091
1946,2013-01-18,1.5991,1.6006,1.5853,1.5859,1.5994,-0.008440665249468404,-84.40665249468404
1945,2013-01-21,1.5847,1.5893,1.5804,1.5827,1.5859,-0.0020177817012422272,-20.177817012422274
1944,2013-01-22,1.5829,1.5883,1.5808,1.5835,1.5827,0.0005054653440323964,5.054653440323964
1943,2013-01-23,1.5837,1.5892,1.58,1.5846,1.5835,0.0006946637196085792,6.946637196085792
1942,2013-01-24,1.5843,1.5851,1.5754,1.5787,1.5846,-0.003723337119777903,-37.23337119777903
1941,2013-01-25,1.5789,1.5827,1.5745,1.5794,1.5787,0.0004434027997719525,4.434027997719525
1940,2013-01-28,1.5758,1.5783,1.5673,1.5691,1.5794,-0.006521463847030451,-65.21463847030451
1939,2013-01-29,1.5693,1.5773,1.5681,1.5763,1.5691,0.004588617678924267,45.88617678924267
1938,2013-01-30,1.5761,1.5816,1.5723,1.5799,1.5763,0.0022838292203262167,22.838292203262167
1937,2013-01-31,1.5797,1.5875,1.5774,1.5855,1.5799,0.003544528134691971,35.445281346919714
1936,2013-02-01,1.5854,1.5878,1.5689,1.5697,1.5855,-0.009965310627562118,-99.65310627562118
1935,2013-02-04,1.5691,1.5772,1.5684,1.5761,1.5697,0.0040772122061540905,40.772122061540905
1934,2013-02-05,1.5761,1.5804,1.5629,1.5658,1.5761,-0.006535118330055156,-65.35118330055157
1933,2013-02-06,1.5656,1.5678,1.5629,1.5657,1.5658,-6.386511687317409e-05,-0.6386511687317409
1932,2013-02-07,1.5656,1.5768,1.5642,1.5709,1.5657,0.00332119818611476,33.2119818611476
1931,2013-02-08,1.5715,1.5844,1.5703,1.5792,1.5709,0.005283595391176954,52.835953911769536
1930,2013-02-11,1.5799,1.581,1.565,1.5658,1.5792,-0.008485309017223774,-84.85309017223774
1929,2013-02-12,1.5656,1.5671,1.5572,1.5659,1.5658,6.386511687317409e-05,0.6386511687317409
1928,2013-02-13,1.5661,1.5689,1.5521,1.554,1.5659,-0.007599463567277587,-75.99463567277587
1927,2013-02-14,1.5539,1.5542,1.5472,1.5492,1.554,-0.003088803088803216,-30.88803088803216
1926,2013-02-15,1.5493,1.555,1.546,1.5514,1.5492,0.0014200877872450057,14.200877872450057
1925,2013-02-18,1.5503,1.5508,1.5437,1.5463,1.5514,-0.003287353358257028,-32.87353358257028
1924,2013-02-19,1.5462,1.5504,1.5413,1.5424,1.5463,-0.002522149647545713,-25.22149647545713
1923,2013-02-20,1.5424,1.5451,1.5191,1.5232,1.5424,-0.012448132780082943,-124.48132780082943
1922,2013-02-21,1.5232,1.5273,1.5131,1.525,1.5232,0.0011817226890755705,11.817226890755705
1921,2013-02-22,1.5251,1.532,1.5161,1.5163,1.525,-0.005704918032786832,-57.04918032786832
